Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
protein binding involved in cell-matrix adhesion (GO:0098634)	1/8	0.03660647048462185859651896180366748012602329254150390625	0.203768494909830177874709988827817142009735107421875	0.048907326665721846670198402762252953834831714630126953125	0.26009200167596890906906992313452064990997314453125	-3.1317487995315414	10.358353936836968	ITGA1
integrin binding (GO:0005178)	4/95	0.00100974452062963459229860685439916778705082833766937255859375	0.05843338694241344277724437006327207200229167938232421875	0.0021953257049442368060987451627852351521141827106475830078125	0.1397690698814497423096980810441891662776470184326171875	-1.4447835898672563	9.966200899214563	VTN;CXCL12;S1PR3;ACTN4
hydrogen-exporting ATPase activity, phosphorylative mechanism (GO:0008553)	1/10	0.045548991052212987884484363121373462490737438201904296875	0.203768494909830177874709988827817142009735107421875	0.059451601232547605924150246892168070189654827117919921875	0.26009200167596890906906992313452064990997314453125	-3.153624935292162	9.74144274324074	ATP2A2
cAMP-dependent protein kinase inhibitor activity (GO:0004862)	1/10	0.045548991052212987884484363121373462490737438201904296875	0.203768494909830177874709988827817142009735107421875	0.059451601232547605924150246892168070189654827117919921875	0.26009200167596890906906992313452064990997314453125	-3.12517401076452	9.653558781778907	PRKAR1A
fatty acid elongase activity (GO:0009922)	1/8	0.03660647048462185859651896180366748012602329254150390625	0.203768494909830177874709988827817142009735107421875	0.048907326665721846670198402762252953834831714630126953125	0.26009200167596890906906992313452064990997314453125	-2.890368190696558	9.559980267730444	ELOVL5
serine-type carboxypeptidase activity (GO:0004185)	1/10	0.045548991052212987884484363121373462490737438201904296875	0.203768494909830177874709988827817142009735107421875	0.059451601232547605924150246892168070189654827117919921875	0.26009200167596890906906992313452064990997314453125	-3.086851510011358	9.535181849034954	CPE
protein homodimerization activity (GO:0042803)	8/665	0.0122536982734567818920101700541636091656982898712158203125	0.1560304246820163609488218980914098210632801055908203125	0.03199140710474034088317552004809840582311153411865234375	0.26009200167596890906906992313452064990997314453125	-2.084332664575856	9.175081249665705	RBPMS;TPM2;TPM1;HSPB1;MYH9;ACTN4;NR2F2;SEPT4
serine-type exopeptidase activity (GO:0070008)	1/10	0.045548991052212987884484363121373462490737438201904296875	0.203768494909830177874709988827817142009735107421875	0.059451601232547605924150246892168070189654827117919921875	0.26009200167596890906906992313452064990997314453125	-2.8793411641260187	8.894189278723216	CPE
AT DNA binding (GO:0003680)	1/8	0.03660647048462185859651896180366748012602329254150390625	0.203768494909830177874709988827817142009735107421875	0.048907326665721846670198402762252953834831714630126953125	0.26009200167596890906906992313452064990997314453125	-2.647287195313089	8.755982518652598	MEF2C
satellite DNA binding (GO:0003696)	1/8	0.03660647048462185859651896180366748012602329254150390625	0.203768494909830177874709988827817142009735107421875	0.048907326665721846670198402762252953834831714630126953125	0.26009200167596890906906992313452064990997314453125	-2.633042437323424	8.708867550484138	HEYL
3',5'-cyclic-GMP phosphodiesterase activity (GO:0047555)	1/12	0.054409388693200722020293369496357627213001251220703125	0.203768494909830177874709988827817142009735107421875	0.06988078345191632567701134348681080155074596405029296875	0.26009200167596890906906992313452064990997314453125	-2.9655474671233772	8.633356808284653	PDE3A
voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization (GO:1902282)	1/9	0.041088043025158248189310228326576179824769496917724609375	0.203768494909830177874709988827817142009735107421875	0.05419392828883974611020590828047716058790683746337890625	0.26009200167596890906906992313452064990997314453125	-2.5994509163987476	8.297546426010078	KCNJ8
ATP binding (GO:0005524)	5/256	0.00688633884817402286415699563804082572460174560546875	0.143989620265108586583124861135729588568210601806640625	0.01476827187564591116475387622131165699101984500885009765625	0.26009200167596890906906992313452064990997314453125	-1.65475409522438	8.237722828072885	MYO1B;CDK6;ATP5A1;MYH9;STK38L
oxidoreductase activity, oxidizing metal ions, NAD or NADP as acceptor (GO:0016723)	1/11	0.049989408449235737952331959377261227928102016448974609375	0.203768494909830177874709988827817142009735107421875	0.064680501294158865288608240007306449115276336669921875	0.26009200167596890906906992313452064990997314453125	-2.6742125007167563	8.01179123589544	STEAP4
neurexin family protein binding (GO:0042043)	1/11	0.049989408449235737952331959377261227928102016448974609375	0.203768494909830177874709988827817142009735107421875	0.064680501294158865288608240007306449115276336669921875	0.26009200167596890906906992313452064990997314453125	-2.6462143495614194	7.92791033937451	CPE
microtubule minus-end binding (GO:0051011)	1/11	0.049989408449235737952331959377261227928102016448974609375	0.203768494909830177874709988827817142009735107421875	0.064680501294158865288608240007306449115276336669921875	0.26009200167596890906906992313452064990997314453125	-2.633325322668677	7.889295534952341	MACF1
hydrogen ion transmembrane transporter activity (GO:0015078)	2/52	0.0243985506664112193619953217194051831029355525970458984375	0.203768494909830177874709988827817142009735107421875	0.036117194018902287755423685666755773127079010009765625	0.26009200167596890906906992313452064990997314453125	-2.1086465015831064	7.829892711918682	ATP5A1;ATP2A2
GDP-dissociation inhibitor activity (GO:0005092)	1/9	0.041088043025158248189310228326576179824769496917724609375	0.203768494909830177874709988827817142009735107421875	0.05419392828883974611020590828047716058790683746337890625	0.26009200167596890906906992313452064990997314453125	-2.45184947392519	7.826396994511241	ARHGDIB
U1 snRNA binding (GO:0030619)	1/8	0.03660647048462185859651896180366748012602329254150390625	0.203768494909830177874709988827817142009735107421875	0.048907326665721846670198402762252953834831714630126953125	0.26009200167596890906906992313452064990997314453125	-2.3559779110877543	7.79246824460098	RBPMS
purine ribonucleoside triphosphate binding (GO:0035639)	6/397	0.01055421300372523692179260734747003880329430103302001953125	0.143989620265108586583124861135729588568210601806640625	0.0239935669427057511604584050246558035723865032196044921875	0.26009200167596890906906992313452064990997314453125	-1.7016068916502392	7.744404609022786	MYO1B;CDK6;ATP5A1;MYH9;STK38L;SEPT4
platelet-derived growth factor receptor binding (GO:0005161)	1/14	0.06318840945299386557820753296255134046077728271484375	0.2045590882291835332917884215930826030671596527099609375	0.08019610985084545118350973780252388678491115570068359375	0.26009200167596890906906992313452064990997314453125	-2.7214369696600875	7.515613923941502	PDGFRB
protein serine/threonine phosphatase inhibitor activity (GO:0004865)	1/11	0.049989408449235737952331959377261227928102016448974609375	0.203768494909830177874709988827817142009735107421875	0.064680501294158865288608240007306449115276336669921875	0.26009200167596890906906992313452064990997314453125	-2.475136937484034	7.41537197139743	PPP1R14A
fatty acid synthase activity (GO:0004312)	1/11	0.049989408449235737952331959377261227928102016448974609375	0.203768494909830177874709988827817142009735107421875	0.064680501294158865288608240007306449115276336669921875	0.26009200167596890906906992313452064990997314453125	-2.448244819890719	7.334804689630913	ELOVL5
potassium ion transmembrane transporter activity (GO:0015079)	2/39	0.0141753648412510646625861454594996757805347442626953125	0.159264393216409005926692543653189204633235931396484375	0.0216679853755684832805616935047510196454823017120361328125	0.26009200167596890906906992313452064990997314453125	-1.7099786029290878	7.278095900914393	ABCC9;TMEM38B
platelet-derived growth factor binding (GO:0048407)	1/12	0.054409388693200722020293369496357627213001251220703125	0.203768494909830177874709988827817142009735107421875	0.06988078345191632567701134348681080155074596405029296875	0.26009200167596890906906992313452064990997314453125	-2.4890797910655844	7.246255269488081	PDGFRB
protein heterodimerization activity (GO:0046982)	5/266	0.0080573723757498098840823530508714611642062664031982421875	0.143989620265108586583124861135729588568210601806640625	0.0171138560038187094447525993246017605997622013092041015625	0.26009200167596890906906992313452064990997314453125	-1.4835978752735755	7.1526742800674405	HEYL;MEF2C;EPAS1;TPM2;TPM1
BMP receptor binding (GO:0070700)	1/13	0.05880902481702481032765916779680992476642131805419921875	0.2042277043645770728819144324006629176437854766845703125	0.0750526018601667399554600024202954955399036407470703125	0.26009200167596890906906992313452064990997314453125	-2.5203002437045856	7.141169808994836	BMP5
potassium-transporting ATPase activity (GO:0008556)	1/12	0.054409388693200722020293369496357627213001251220703125	0.203768494909830177874709988827817142009735107421875	0.06988078345191632567701134348681080155074596405029296875	0.26009200167596890906906992313452064990997314453125	-2.4269100599680544	7.065265594835958	ATP1B2
sodium:potassium-exchanging ATPase activity (GO:0005391)	1/12	0.054409388693200722020293369496357627213001251220703125	0.203768494909830177874709988827817142009735107421875	0.06988078345191632567701134348681080155074596405029296875	0.26009200167596890906906992313452064990997314453125	-2.375313189094693	6.9150558270345295	ATP1B2
ATPase-coupled anion transmembrane transporter activity (GO:0043225)	1/13	0.05880902481702481032765916779680992476642131805419921875	0.2042277043645770728819144324006629176437854766845703125	0.0750526018601667399554600024202954955399036407470703125	0.26009200167596890906906992313452064990997314453125	-2.4366271410066975	6.904085423392911	ABCC9
3',5'-cyclic-AMP phosphodiesterase activity (GO:0004115)	1/16	0.07188679266947638202278625385588384233415126800537109375	0.2080360212101513284199683084807475097477436065673828125	0.090398803878317612880977094391710124909877777099609375	0.265633408319364050509392427557031624019145965576171875	-2.5307382473401185	6.662580241392994	PDE3A
voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization (GO:0086008)	1/13	0.05880902481702481032765916779680992476642131805419921875	0.2042277043645770728819144324006629176437854766845703125	0.0750526018601667399554600024202954955399036407470703125	0.26009200167596890906906992313452064990997314453125	-2.349646707132194	6.657629847352154	KCNJ8
calcium-transporting ATPase activity (GO:0005388)	1/15	0.067547634805501910459923919916036538779735565185546875	0.204787273775410560983090135778184048831462860107421875	0.08531145994941664867372566050107707269489765167236328125	0.26009200167596890906906992313452064990997314453125	-2.4663438828023105	6.646604954544207	ATP2A2
nucleoside-triphosphatase activity (GO:0017111)	7/425	0.00367840703264194802957209873284227796830236911773681640625	0.11571631651388815387182518179542967118322849273681640625	0.00976401149683776316268168926626458414830267429351806640625	0.26009200167596890906906992313452064990997314453125	-1.1649980677653748	6.530135117568055	MACF1;SEPT11;ARHGDIB;ATP5A1;MYH9;SEPT4;GNG11
metalloendopeptidase inhibitor activity (GO:0008191)	1/13	0.05880902481702481032765916779680992476642131805419921875	0.2042277043645770728819144324006629176437854766845703125	0.0750526018601667399554600024202954955399036407470703125	0.26009200167596890906906992313452064990997314453125	-2.2956725421887363	6.504696212511341	TIMP3
exopeptidase activity (GO:0008238)	2/46	0.0193887107536176543642891800800498458556830883026123046875	0.194058646766430087371446688848664052784442901611328125	0.0290782839429557828092587357105003320612013339996337890625	0.26009200167596890906906992313452064990997314453125	-1.6447855462404293	6.485495172172564	ENPEP;CPE
kinase binding (GO:0019900)	6/419	0.01348491875099353150269099188562904600985348224639892578125	0.159264393216409005926692543653189204633235931396484375	0.0301125887760824058336783792810820159502327442169189453125	0.26009200167596890906906992313452064990997314453125	-1.5059393327996315	6.484850877319497	ACTA2;PDGFRB;ERRFI1;SOCS1;CAV1;HSPB1
RNA stem-loop binding (GO:0035613)	1/14	0.06318840945299386557820753296255134046077728271484375	0.2045590882291835332917884215930826030671596527099609375	0.08019610985084545118350973780252388678491115570068359375	0.26009200167596890906906992313452064990997314453125	-2.3469606652309993	6.481447283622459	RBPMS
cytokine receptor binding (GO:0005126)	3/138	0.026584784866516004975256493025881354697048664093017578125	0.203768494909830177874709988827817142009735107421875	0.0435017642242668534091620813342160545289516448974609375	0.26009200167596890906906992313452064990997314453125	-1.773854090704838	6.434507108246777	CXCL12;IL34;BMP5
adenyl ribonucleotide binding (GO:0032559)	5/280	0.009920127824299580787670294057534192688763141632080078125	0.143989620265108586583124861135729588568210601806640625	0.0207971968369346608962455746905106934718787670135498046875	0.26009200167596890906906992313452064990997314453125	-1.3592579437431278	6.270514436153828	MYO1B;CDK6;ATP5A1;MYH9;STK38L
nitric-oxide synthase binding (GO:0050998)	1/12	0.054409388693200722020293369496357627213001251220703125	0.203768494909830177874709988827817142009735107421875	0.06988078345191632567701134348681080155074596405029296875	0.26009200167596890906906992313452064990997314453125	-2.1365345236187556	6.2199189458638315	CAV1
protein kinase A catalytic subunit binding (GO:0034236)	1/14	0.06318840945299386557820753296255134046077728271484375	0.2045590882291835332917884215930826030671596527099609375	0.08019610985084545118350973780252388678491115570068359375	0.26009200167596890906906992313452064990997314453125	-2.249861585755702	6.213295126566403	PRKAR1A
actin-dependent ATPase activity (GO:0030898)	1/10	0.045548991052212987884484363121373462490737438201904296875	0.203768494909830177874709988827817142009735107421875	0.059451601232547605924150246892168070189654827117919921875	0.26009200167596890906906992313452064990997314453125	-1.9179201860985093	5.92439179114157	MYH9
Rho GTPase binding (GO:0017048)	2/73	0.0454278231471405558039577954332344233989715576171875	0.203768494909830177874709988827817142009735107421875	0.06506846237634524021675730409697280265390872955322265625	0.26009200167596890906906992313452064990997314453125	-1.891386614104083	5.84746857560335	CAV1;ARHGDIB
MHC class I protein binding (GO:0042288)	1/15	0.067547634805501910459923919916036538779735565185546875	0.204787273775410560983090135778184048831462860107421875	0.08531145994941664867372566050107707269489765167236328125	0.26009200167596890906906992313452064990997314453125	-2.160281690670275	5.821791149458736	ATP5A1
CXCR chemokine receptor binding (GO:0045236)	1/18	0.0805052710489300993312866694395779632031917572021484375	0.2135625940325784621887095227066311053931713104248046875	0.10049007604969574514175434387652785517275333404541015625	0.27419435036416983653140277965576387941837310791015625	-2.2708908487688695	5.72135647592578	CXCL12
insulin-like growth factor receptor binding (GO:0005159)	1/16	0.07188679266947638202278625385588384233415126800537109375	0.2080360212101513284199683084807475097477436065673828125	0.090398803878317612880977094391710124909877777099609375	0.265633408319364050509392427557031624019145965576171875	-2.0601382573067246	5.423649190940961	SOCS1
Rac GTPase binding (GO:0048365)	2/44	0.017827871933743515142634095127505133859813213348388671875	0.189173529963611752879870664401096291840076446533203125	0.0268699505826545705089447579894113005138933658599853515625	0.26009200167596890906906992313452064990997314453125	-1.317676050461595	5.306271187030261	CAV1;ARHGDIB
metalloexopeptidase activity (GO:0008235)	2/55	0.02708066260339613007257497656610212288796901702880859375	0.203768494909830177874709988827817142009735107421875	0.039858706694996970387734336327412165701389312744140625	0.26009200167596890906906992313452064990997314453125	-1.4526475735454503	5.242511197955115	ENPEP;CPE
retinoic acid receptor binding (GO:0042974)	1/17	0.07620597443095757095310460726977908052504062652587890625	0.2109469727001868910587489835961605422198772430419921875	0.0954582925374946322794045272530638612806797027587890625	0.268125498156786379322369384681223891675472259521484375	-2.023186698432401	5.208320704706408	ACTN4
ATPase activity, coupled to transmembrane movement of ions, rotational mechanism (GO:0044769)	1/26	0.1141945608921099142296640138738439418375492095947265625	0.2320336290467339690479775526910088956356048583984375	0.13976471116588606857789045534445904195308685302734375	0.28704365411488430570585705936537124216556549072265625	-2.394424851526939	5.1955466210478995	ATP5A1
protein kinase binding (GO:0019901)	7/496	0.00838750725841435999796669165107232402078807353973388671875	0.143989620265108586583124861135729588568210601806640625	0.0209930820322442555914133066607973887585103511810302734375	0.26009200167596890906906992313452064990997314453125	-1.0797170346549807	5.1621400035189655	ACTA2;PDGFRB;ERRFI1;SOCS1;PRKAR1A;CAV1;HSPB1
ATPase binding (GO:0051117)	2/64	0.035791997053127001804373463755837292410433292388916015625	0.203768494909830177874709988827817142009735107421875	0.051903910051834971361994774952108855359256267547607421875	0.26009200167596890906906992313452064990997314453125	-1.5363410716474757	5.116063328432417	CAV1;ATP1B2
poly(A) binding (GO:0008143)	1/15	0.067547634805501910459923919916036538779735565185546875	0.204787273775410560983090135778184048831462860107421875	0.08531145994941664867372566050107707269489765167236328125	0.26009200167596890906906992313452064990997314453125	-1.8594951880080193	5.011194917199579	RBPMS
hydrogen-exporting ATPase activity (GO:0036442)	1/22	0.09750541121946409983678449862054549157619476318359375	0.227855886655230766013602305974927730858325958251953125	0.12034313300579456418315515975336893461644649505615234375	0.280166397524326760137824976482079364359378814697265625	-2.1405452986579823	4.982862814124322	ATP2A2
retinoic acid binding (GO:0001972)	1/15	0.067547634805501910459923919916036538779735565185546875	0.204787273775410560983090135778184048831462860107421875	0.08531145994941664867372566050107707269489765167236328125	0.26009200167596890906906992313452064990997314453125	-1.8413578438982643	4.962316185380074	NR2F2
3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)	1/21	0.093284753630315797590100146408076398074626922607421875	0.227855886655230766013602305974927730858325958251953125	0.11542068485508234776393265974547830410301685333251953125	0.280166397524326760137824976482079364359378814697265625	-2.0789014863149133	4.931359298582464	PDE3A
poly-purine tract binding (GO:0070717)	1/21	0.093284753630315797590100146408076398074626922607421875	0.227855886655230766013602305974927730858325958251953125	0.11542068485508234776393265974547830410301685333251953125	0.280166397524326760137824976482079364359378814697265625	-2.0749281444182306	4.921934139844718	RBPMS
peptidase activator activity (GO:0016504)	1/17	0.07620597443095757095310460726977908052504062652587890625	0.2109469727001868910587489835961605422198772430419921875	0.0954582925374946322794045272530638612806797027587890625	0.268125498156786379322369384681223891675472259521484375	-1.897441986156007	4.884614153569069	CAV1
ATPase activity (GO:0016887)	3/204	0.0697222072700061368255575189323280937969684600830078125	0.2080360212101513284199683084807475097477436065673828125	0.10765879474096824719442366813382250256836414337158203125	0.280166397524326760137824976482079364359378814697265625	-1.7967512001528418	4.785173197571257	MACF1;ATP5A1;MYH9
collagen binding (GO:0005518)	2/53	0.0252797840242422293399737753816225449554622173309326171875	0.203768494909830177874709988827817142009735107421875	0.037348414146507157018728406683294451795518398284912109375	0.26009200167596890906906992313452064990997314453125	-1.286037055729014	4.729723107183842	ITGA1;SPARCL1
calcium-activated potassium channel activity (GO:0015269)	1/19	0.0847847730993601389481995056485175155103206634521484375	0.218836373810510631532366687679314054548740386962890625	0.1054943037216211354500927654953557066619396209716796875	0.279852944594856045679165390538400970399379730224609375	-1.914460022635249	4.7241968184965515	TMEM38B
transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0001205)	1/19	0.0847847730993601389481995056485175155103206634521484375	0.218836373810510631532366687679314054548740386962890625	0.1054943037216211354500927654953557066619396209716796875	0.279852944594856045679165390538400970399379730224609375	-1.785537462696306	4.406062441024609	MEF2C
ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism (GO:0015662)	1/23	0.10170663239979720049444011920058983378112316131591796875	0.227855886655230766013602305974927730858325958251953125	0.1252386146985417780808091947619686834514141082763671875	0.280166397524326760137824976482079364359378814697265625	-1.8654792408060397	4.263856435331593	ATP2A2
ADP binding (GO:0043531)	1/24	0.10588850571481038531640450628401595167815685272216796875	0.227855886655230766013602305974927730858325958251953125	0.13010727533506727393586288599180988967418670654296875	0.280166397524326760137824976482079364359378814697265625	-1.8469744623699713	4.147138409824414	MYH9
inward rectifier potassium channel activity (GO:0005242)	1/22	0.09750541121946409983678449862054549157619476318359375	0.227855886655230766013602305974927730858325958251953125	0.12034313300579456418315515975336893461644649505615234375	0.280166397524326760137824976482079364359378814697265625	-1.7490057758365207	4.071418552818469	KCNJ8
protein phosphatase inhibitor activity (GO:0004864)	1/24	0.10588850571481038531640450628401595167815685272216796875	0.227855886655230766013602305974927730858325958251953125	0.13010727533506727393586288599180988967418670654296875	0.280166397524326760137824976482079364359378814697265625	-1.8050980065266111	4.053110331995731	PPP1R14A
tumor necrosis factor-activated receptor activity (GO:0005031)	1/25	0.11005111929147874672008100560560706071555614471435546875	0.227855886655230766013602305974927730858325958251953125	0.1349492595405134276465020093382918275892734527587890625	0.280166397524326760137824976482079364359378814697265625	-1.8221856851253588	4.021218139007299	TNFRSF21
ATPase activator activity (GO:0001671)	1/24	0.10588850571481038531640450628401595167815685272216796875	0.227855886655230766013602305974927730858325958251953125	0.13010727533506727393586288599180988967418670654296875	0.280166397524326760137824976482079364359378814697265625	-1.790870595550829	4.021164550539547	ATP1B2
GTPase activity (GO:0003924)	4/223	0.02032027714831728670841215489417663775384426116943359375	0.194058646766430087371446688848664052784442901611328125	0.037194149214960468829982431770986295305192470550537109375	0.26009200167596890906906992313452064990997314453125	-1.026837689368043	4.000699305340641	SEPT11;ARHGDIB;SEPT4;GNG11
calcium activated cation channel activity (GO:0005227)	1/24	0.10588850571481038531640450628401595167815685272216796875	0.227855886655230766013602305974927730858325958251953125	0.13010727533506727393586288599180988967418670654296875	0.280166397524326760137824976482079364359378814697265625	-1.7316578441177892	3.8882100994507938	TMEM38B
ATPase coupled ion transmembrane transporter activity (GO:0042625)	1/25	0.11005111929147874672008100560560706071555614471435546875	0.227855886655230766013602305974927730858325958251953125	0.1349492595405134276465020093382918275892734527587890625	0.280166397524326760137824976482079364359378814697265625	-1.7506339641002315	3.8633170640443284	ABCC9
motor activity (GO:0003774)	2/86	0.060799323468616529864139153005453408695757389068603515625	0.2045590882291835332917884215930826030671596527099609375	0.08578950840620964968241679571292479522526264190673828125	0.26009200167596890906906992313452064990997314453125	-1.372349900537068	3.8428221021457056	MYO1B;MYH9
metalloaminopeptidase activity (GO:0070006)	1/18	0.0805052710489300993312866694395779632031917572021484375	0.2135625940325784621887095227066311053931713104248046875	0.10049007604969574514175434387652785517275333404541015625	0.27419435036416983653140277965576387941837310791015625	-1.4904943436226092	3.755200066017749	ENPEP
transmembrane receptor protein serine/threonine kinase binding (GO:0070696)	1/17	0.07620597443095757095310460726977908052504062652587890625	0.2109469727001868910587489835961605422198772430419921875	0.0954582925374946322794045272530638612806797027587890625	0.268125498156786379322369384681223891675472259521484375	-1.4398865469771105	3.7067221333848	BMP5
monocarboxylic acid binding (GO:0033293)	1/23	0.10170663239979720049444011920058983378112316131591796875	0.227855886655230766013602305974927730858325958251953125	0.1252386146985417780808091947619686834514141082763671875	0.280166397524326760137824976482079364359378814697265625	-1.6198769137173241	3.702492341868321	NR2F2
retinoid binding (GO:0005501)	1/25	0.11005111929147874672008100560560706071555614471435546875	0.227855886655230766013602305974927730858325958251953125	0.1349492595405134276465020093382918275892734527587890625	0.280166397524326760137824976482079364359378814697265625	-1.6583834944188023	3.6597377773431568	NR2F2
phosphatidylinositol phospholipase C activity (GO:0004435)	1/25	0.11005111929147874672008100560560706071555614471435546875	0.227855886655230766013602305974927730858325958251953125	0.1349492595405134276465020093382918275892734527587890625	0.280166397524326760137824976482079364359378814697265625	-1.5947450387568145	3.519299777892628	EDNRA
death receptor activity (GO:0005035)	1/25	0.11005111929147874672008100560560706071555614471435546875	0.227855886655230766013602305974927730858325958251953125	0.1349492595405134276465020093382918275892734527587890625	0.280166397524326760137824976482079364359378814697265625	-1.5636422494833775	3.450661822155717	TNFRSF21
endopeptidase inhibitor activity (GO:0004866)	2/112	0.09580725785409764660993658935694838874042034149169921875	0.227855886655230766013602305974927730858325958251953125	0.1319657544391832637575845410538022406399250030517578125	0.280166397524326760137824976482079364359378814697265625	-1.4624335850095025	3.430016352389054	SERPINE2;TIMP3
metallocarboxypeptidase activity (GO:0004181)	1/29	0.1265107252526493086808301313794800080358982086181640625	0.2491087476624331831231984324404038488864898681640625	0.1540532977667114777897694466446409933269023895263671875	0.309728209194125192471602758814697153866291046142578125	-1.6156024763129666	3.3401421030443954	CPE
MHC protein binding (GO:0042287)	1/31	0.134627232436522970004943999811075627803802490234375	0.262385728524243744264055067105800844728946685791015625	0.1634489625310042992811787598839146085083484649658203125	0.321842802509503311814142989533138461410999298095703125	-1.6031070825638132	3.2146233611401924	ATP5A1
histone acetyltransferase binding (GO:0035035)	1/23	0.10170663239979720049444011920058983378112316131591796875	0.227855886655230766013602305974927730858325958251953125	0.1252386146985417780808091947619686834514141082763671875	0.280166397524326760137824976482079364359378814697265625	-1.315913914527545	3.007735433376522	EPAS1
phospholipase C activity (GO:0004629)	1/28	0.12242427711007397572728905288386158645153045654296875	0.24357330133358467971760319414897821843624114990234375	0.1493165883246901637360082304439856670796871185302734375	0.303398599681019398577319634568993933498859405517578125	-1.3669798303161753	2.8710165936601646	EDNRA
cyclin-dependent protein serine/threonine kinase activity (GO:0004693)	1/34	0.1466623014248396861258783019366092048585414886474609375	0.275515410982231923053831224024179391562938690185546875	0.17735016446032769721341537660919129848480224609375	0.33873881411922590611851546782418154180049896240234375	-1.456377486217535	2.795695142781431	CDK6
GTPase activator activity (GO:0005096)	3/250	0.11094553643422232214188483112593530677258968353271484375	0.227855886655230766013602305974927730858325958251953125	0.165717767876997601472766064034658484160900115966796875	0.322980547597005507309830818485352210700511932373046875	-1.2654720071480803	2.7824133735641428	RGS4;ERRFI1;RGS5
phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	1/33	0.1426691241120364994632296884446986950933933258056640625	0.272498027053989677614964648455497808754444122314453125	0.172741885292797381357132735502091236412525177001953125	0.333269697888124216689220702392049133777618408203125	-1.4243602795297854	2.7735530035975375	MYO1B
cyclin-dependent protein kinase activity (GO:0097472)	1/35	0.150637078860350881459595484557212330400943756103515625	0.275515410982231923053831224024179391562938690185546875	0.1819331719011607895186699579426203854382038116455078125	0.3406787826776638272718855660059489309787750244140625	-1.463706751245277	2.770623849987378	CDK6
