Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027)	3/25	0.006706463294962745382010727013266659923829138278961181640625	0.1150687912714660476876105121846194379031658172607421875	0.0085727989690019164303880216948527959175407886505126953125	0.163954802373438124352134082073462195694446563720703125	-2.5772102544404745	12.898121756762075	PRDX5;DPEP1;BIRC3
UDP-glycosyltransferase activity (GO:0008194)	5/64	0.0032170087384849684226939547926349405315704643726348876953125	0.07491034633900713057830245134027791209518909454345703125	0.00394327202489543060526244744323776103556156158447265625	0.0918219057225650170384056991679244674742221832275390625	-2.236575815914703	12.836386993148057	CSGALNACT1;B4GALT1;HAS1;HEXB;GXYLT2
glutathione transferase activity (GO:0004364)	4/31	0.001311041514065520822984733939620127785019576549530029296875	0.03561662779877998452615628366402233950793743133544921875	0.00187506106779229274501841207012375889462418854236602783203125	0.050939159008357291769097940914434730075299739837646484375	-1.9298522872808832	12.808301119403357	GSTM2;MGST1;GSTT1;PTGES
serine-type endopeptidase activity (GO:0004252)	12/197	0.000065289526985797181370119179888433791347779333591461181640625	0.00354739763289498022391654785678838379681110382080078125	0.000082667508257323448687785283350848430927726440131664276123046875	0.004491601281981240888219186757623901939950883388519287109375	-1.3106379533035901	12.630197133220909	C3;MMP14;BMP1;FAP;PLAU;MMP2;MMP3;CTSH;MMP19;PLAT;PRSS12;CFB
cysteine-type endopeptidase inhibitor activity (GO:0004869)	4/52	0.0087371106226065732569541211205432773567736148834228515625	0.14241490314848714859863321180455386638641357421875	0.01027864235310746617024779681059953873045742511749267578125	0.1675418703556516841768342374052735976874828338623046875	-2.587978596283922	12.26747334830209	CAST;PRDX5;DPEP1;BIRC3
clathrin adaptor activity (GO:0035615)	2/11	0.0121574897294485263776753214415293768979609012603759765625	0.15853366607200880533667941563180647790431976318359375	0.0160751496079332874267198150164404069073498249053955078125	0.209619950887450057219751897719106636941432952880859375	-2.76802412110185	12.206460063276143	DAB2;PICALM
chemokine activity (GO:0008009)	5/47	0.000802468549056596495462623241934352336102165281772613525390625	0.026160474699245046814599646722854231484234333038330078125	0.0011218035821957158919282004916340156341902911663055419921875	0.040634218643978155249829598005817388184368610382080078125	-1.6788692782772692	11.966674484961047	CXCL9;CCL11;CCL8;CCL7;CXCL1
endocytic adaptor activity (GO:0098748)	2/11	0.0121574897294485263776753214415293768979609012603759765625	0.15853366607200880533667941563180647790431976318359375	0.0160751496079332874267198150164404069073498249053955078125	0.209619950887450057219751897719106636941432952880859375	-2.695389160245361	11.886153696675759	DAB2;PICALM
insulin receptor binding (GO:0005158)	3/20	0.0035205851899203712170038915729719519731588661670684814453125	0.0765140514609360666842263754006125964224338531494140625	0.004899024955632407495043079137531094602309167385101318359375	0.10647214236907766304884859209778369404375553131103515625	-2.026059304352326	11.445468459444326	GRB10;IRS2;IGF1
platelet-derived growth factor binding (GO:0048407)	2/12	0.01443995598816833793309744038424469181336462497711181640625	0.1743490982275140155355330762176890857517719268798828125	0.0185687878788761799586648493232132750563323497772216796875	0.2242009203153198237945531445802771486341953277587890625	-2.5729093685750706	10.903362611820489	COL5A1;COL6A1
gap junction channel activity (GO:0005243)	2/12	0.01443995598816833793309744038424469181336462497711181640625	0.1743490982275140155355330762176890857517719268798828125	0.0185687878788761799586648493232132750563323497772216796875	0.2242009203153198237945531445802771486341953277587890625	-2.53169428616121	10.728703141058306	PANX1;GJA1
integrin binding (GO:0005178)	7/95	0.000719244148905316530752396264603021336370147764682769775390625	0.026160474699245046814599646722854231484234333038330078125	0.00091778092602727893122016578075772486045025289058685302734375	0.037399572735611619211937295403913594782352447509765625	-1.426066109528513	10.32088207386998	SFRP2;COL5A1;FAP;ADAM9;IGF1;THY1;ICAM1
wide pore channel activity (GO:0022829)	2/13	0.0168913015791177407998180370896079693920910358428955078125	0.196663011242585117344106038217432796955108642578125	0.0212138078147604582091023672774099395610392093658447265625	0.246989333843282476976810357882641255855560302734375	-2.484832040452767	10.140491439602659	PANX1;GJA1
FK506 binding (GO:0005528)	2/16	0.02520140923330449478356740655726753175258636474609375	0.24163704147227249574569896140019409358501434326171875	0.03000647273299152095749064983465359546244144439697265625	0.2877091209104480906688650065916590392589569091796875	-2.711115369964598	9.97922355215171	FKBP11;FKBP7
aminopeptidase activity (GO:0004177)	4/35	0.00207757806851638533729431657093300600536167621612548828125	0.05209926541048781611920048817410133779048919677734375	0.0028097793405420698996388662038725669845007359981536865234375	0.0704606203859011459567085466915159486234188079833984375	-1.6034399974661195	9.90373125092518	MMP14;FAP;ANPEP;CTSH
chemokine receptor binding (GO:0042379)	5/50	0.001067033482372913531788238827857639989815652370452880859375	0.031622992295779077387418709577104891650378704071044921875	0.00144752548490163779337791538637247867882251739501953125	0.04289939164344853950172620216108043678104877471923828125	-1.4467758268512636	9.900103137340682	CXCL9;CCL11;CCL8;CCL7;CXCL1
oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor (GO:0016641)	2/16	0.02520140923330449478356740655726753175258636474609375	0.24163704147227249574569896140019409358501434326171875	0.03000647273299152095749064983465359546244144439697265625	0.2877091209104480906688650065916590392589569091796875	-2.5755261506564544	9.48013924695102	AOC3;LOXL1
exopeptidase activity (GO:0008238)	4/46	0.00566354859933341885092072942597951623611152172088623046875	0.1150687912714660476876105121846194379031658172607421875	0.006913551811970034162435627678178207133896648883819580078125	0.1408636181688894539743017730870633386075496673583984375	-1.6548662568622485	8.56178920227092	MME;ANPEP;CTSH;DPEP1
protein-lysine 6-oxidase activity (GO:0004720)	1/7	0.1042351695395024313572918117642984725534915924072265625	0.499372429161331343738794430464622564613819122314453125	0.11543875972217489123128331129919388331472873687744140625	0.52711628021753520467740372623666189610958099365234375	-3.7042637282652877	8.375731782264886	LOXL1
CXCR chemokine receptor binding (GO:0045236)	2/18	0.031483375589409744177427086242460063658654689788818359375	0.27739406600398852642541669411002658307552337646484375	0.0365342836428604600396141677265404723584651947021484375	0.321896661285743512781465369698707945644855499267578125	-2.3894584217453376	8.26345362164624	CXCL9;CXCL1
insulin-like growth factor I binding (GO:0031994)	2/14	0.0195057370196623537650371105200974852778017520904541015625	0.2192713885658595651673152815419598482549190521240234375	0.024005081449703001561513104888945235870778560638427734375	0.26085521842010594983918281286605633795261383056640625	-2.031403414462098	7.997730008815799	IGFBP4;IGFBP3
insulin-like growth factor binding (GO:0005520)	2/15	0.022277611346395644054130258382429019547998905181884765625	0.23143327432207672078590121600427664816379547119140625	0.0269376002562507869952934669299793313257396221160888671875	0.274426802610554909644946519620134495198726654052734375	-2.0890816403449173	7.9472281388222115	IGFBP4;IGFBP3
calcium:sodium antiporter activity (GO:0005432)	1/7	0.1042351695395024313572918117642984725534915924072265625	0.499372429161331343738794430464622564613819122314453125	0.11543875972217489123128331129919388331472873687744140625	0.52711628021753520467740372623666189610958099365234375	-3.5087459846506146	7.9336455002611395	SLC3A2
NAD(P)H oxidase activity (GO:0016174)	1/7	0.1042351695395024313572918117642984725534915924072265625	0.499372429161331343738794430464622564613819122314453125	0.11543875972217489123128331129919388331472873687744140625	0.52711628021753520467740372623666189610958099365234375	-3.258917489267759	7.368756868567111	NOX4
inositol trisphosphate kinase activity (GO:0051766)	1/7	0.1042351695395024313572918117642984725534915924072265625	0.499372429161331343738794430464622564613819122314453125	0.11543875972217489123128331129919388331472873687744140625	0.52711628021753520467740372623666189610958099365234375	-3.239713393899496	7.325334379315534	ITPKC
primary amine oxidase activity (GO:0008131)	1/7	0.1042351695395024313572918117642984725534915924072265625	0.499372429161331343738794430464622564613819122314453125	0.11543875972217489123128331129919388331472873687744140625	0.52711628021753520467740372623666189610958099365234375	-3.163923824908044	7.153966153850892	AOC3
phospholipase activator activity (GO:0016004)	1/7	0.1042351695395024313572918117642984725534915924072265625	0.499372429161331343738794430464622564613819122314453125	0.11543875972217489123128331129919388331472873687744140625	0.52711628021753520467740372623666189610958099365234375	-3.0501750622588846	6.896768179731475	CCL8
interleukin-6 receptor binding (GO:0005138)	1/8	0.11821399349371693177079833958487142808735370635986328125	0.499372429161331343738794430464622564613819122314453125	0.1289034432016074871452104844138375483453273773193359375	0.52711628021753520467740372623666189610958099365234375	-3.2238781613232907	6.883814190706593	IL6
glucosyltransferase activity (GO:0046527)	1/7	0.1042351695395024313572918117642984725534915924072265625	0.499372429161331343738794430464622564613819122314453125	0.11543875972217489123128331129919388331472873687744140625	0.52711628021753520467740372623666189610958099365234375	-3.031489009451673	6.854517039460818	KDELC2
xylosyltransferase activity (GO:0042285)	1/7	0.1042351695395024313572918117642984725534915924072265625	0.499372429161331343738794430464622564613819122314453125	0.11543875972217489123128331129919388331472873687744140625	0.52711628021753520467740372623666189610958099365234375	-3.027838215696777	6.846262208939424	GXYLT2
hyaluronic acid binding (GO:0005540)	2/19	0.034831166339320089597730856212365324608981609344482421875	0.29881474280574604751592460161191411316394805908203125	0.03998400310346193753385790614629513584077358245849609375	0.343020658203383954631959795733564533293247222900390625	-2.0205316490187433	6.78341514603232	TMEM2;LAYN
alpha-mannosidase activity (GO:0004559)	1/7	0.1042351695395024313572918117642984725534915924072265625	0.499372429161331343738794430464622564613819122314453125	0.11543875972217489123128331129919388331472873687744140625	0.52711628021753520467740372623666189610958099365234375	-2.9548933922264258	6.681326253750716	MAN2A1
beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity (GO:0003831)	1/8	0.11821399349371693177079833958487142808735370635986328125	0.499372429161331343738794430464622564613819122314453125	0.1289034432016074871452104844138375483453273773193359375	0.52711628021753520467740372623666189610958099365234375	-3.107855780172631	6.636076381199348	B4GALT1
metalloexopeptidase activity (GO:0008235)	4/55	0.0106149906703164979837605841339609469287097454071044921875	0.15729486175105356071668438744382001459598541259765625	0.01229854538875908322170804609640981652773916721343994140625	0.1822420816697936929440260200863122008740901947021484375	-1.4591315218735001	6.632464914647113	MMP14;ANPEP;DPEP1;CPXM1
CCR chemokine receptor binding (GO:0048020)	3/39	0.0227173766205719489252867759887521970085799694061279296875	0.23143327432207672078590121600427664816379547119140625	0.025745121457715292034862386572058312594890594482421875	0.27073901920048981661892639749567024409770965576171875	-1.7479018827907717	6.615153438346168	CCL11;CCL8;CCL7
mannosidase activity (GO:0015923)	1/8	0.11821399349371693177079833958487142808735370635986328125	0.499372429161331343738794430464622564613819122314453125	0.1289034432016074871452104844138375483453273773193359375	0.52711628021753520467740372623666189610958099365234375	-3.0164680978865066	6.440940029049244	MAN2A1
omega peptidase activity (GO:0008242)	1/8	0.11821399349371693177079833958487142808735370635986328125	0.499372429161331343738794430464622564613819122314453125	0.1289034432016074871452104844138375483453273773193359375	0.52711628021753520467740372623666189610958099365234375	-3.00001246713413	6.405802998795054	GGT5
phosphatidylinositol kinase activity (GO:0052742)	3/52	0.0474489274994928933448790075999568216502666473388671875	0.386708759120867051617409515529288910329341888427734375	0.051057672091090057497897447547074989415705204010009765625	0.416120027542383918994772784571978263556957244873046875	-2.054330873705977	6.261808723730612	FGF7;IRS2;FGFR1
clathrin heavy chain binding (GO:0032050)	1/7	0.1042351695395024313572918117642984725534915924072265625	0.499372429161331343738794430464622564613819122314453125	0.11543875972217489123128331129919388331472873687744140625	0.52711628021753520467740372623666189610958099365234375	-2.7395819703266864	6.194484373209229	PICALM
growth hormone receptor binding (GO:0005131)	1/8	0.11821399349371693177079833958487142808735370635986328125	0.499372429161331343738794430464622564613819122314453125	0.1289034432016074871452104844138375483453273773193359375	0.52711628021753520467740372623666189610958099365234375	-2.8998404694148823	6.191909859878122	JAK1
bile acid:sodium symporter activity (GO:0008508)	1/7	0.1042351695395024313572918117642984725534915924072265625	0.499372429161331343738794430464622564613819122314453125	0.11543875972217489123128331129919388331472873687744140625	0.52711628021753520467740372623666189610958099365234375	-2.7243017283389865	6.159934131151542	SLC10A6
hyalurononglucosaminidase activity (GO:0004415)	1/7	0.1042351695395024313572918117642984725534915924072265625	0.499372429161331343738794430464622564613819122314453125	0.11543875972217489123128331129919388331472873687744140625	0.52711628021753520467740372623666189610958099365234375	-2.7184660340360343	6.146739009575328	TMEM2
protein phosphatase activator activity (GO:0072542)	1/9	0.13197535973298457623315016462584026157855987548828125	0.499372429161331343738794430464622564613819122314453125	0.1421643093397606805172728172692586667835712432861328125	0.52711628021753520467740372623666189610958099365234375	-3.0326283799422042	6.141497166273325	IGFBP3
chromo shadow domain binding (GO:0070087)	1/7	0.1042351695395024313572918117642984725534915924072265625	0.499372429161331343738794430464622564613819122314453125	0.11543875972217489123128331129919388331472873687744140625	0.52711628021753520467740372623666189610958099365234375	-2.7148595300313785	6.13858432286008	SP100
superoxide-generating NADPH oxidase activity (GO:0016175)	1/8	0.11821399349371693177079833958487142808735370635986328125	0.499372429161331343738794430464622564613819122314453125	0.1289034432016074871452104844138375483453273773193359375	0.52711628021753520467740372623666189610958099365234375	-2.8534810351742883	6.092920470289175	NOX4
low-density lipoprotein particle receptor binding (GO:0050750)	2/21	0.04191535738223457763229617967226658947765827178955078125	0.350369397605345411772503894098917953670024871826171875	0.0472328346058173142996139404203859157860279083251953125	0.394818053371703669984782436586101539433002471923828125	-1.9150994373495307	6.07489266011983	HSPG2;PICALM
acetylcholine receptor regulator activity (GO:0030548)	1/9	0.13197535973298457623315016462584026157855987548828125	0.499372429161331343738794430464622564613819122314453125	0.1421643093397606805172728172692586667835712432861328125	0.52711628021753520467740372623666189610958099365234375	-2.993058109072018	6.061361826241142	LY6E
cAMP response element binding (GO:0035497)	1/8	0.11821399349371693177079833958487142808735370635986328125	0.499372429161331343738794430464622564613819122314453125	0.1289034432016074871452104844138375483453273773193359375	0.52711628021753520467740372623666189610958099365234375	-2.77743633639901	5.93054535858756	CREB3L1
metalloaminopeptidase activity (GO:0070006)	2/18	0.031483375589409744177427086242460063658654689788818359375	0.27739406600398852642541669411002658307552337646484375	0.0365342836428604600396141677265404723584651947021484375	0.321896661285743512781465369698707945644855499267578125	-1.6805426214666186	5.811813206419227	MMP14;ANPEP
lipase activator activity (GO:0060229)	1/8	0.11821399349371693177079833958487142808735370635986328125	0.499372429161331343738794430464622564613819122314453125	0.1289034432016074871452104844138375483453273773193359375	0.52711628021753520467740372623666189610958099365234375	-2.5544349636430685	5.45437971661606	CCL8
dipeptidyl-peptidase activity (GO:0008239)	1/9	0.13197535973298457623315016462584026157855987548828125	0.499372429161331343738794430464622564613819122314453125	0.1421643093397606805172728172692586667835712432861328125	0.52711628021753520467740372623666189610958099365234375	-2.6898776270664104	5.44737889202409	FAP
type II transforming growth factor beta receptor binding (GO:0005114)	1/8	0.11821399349371693177079833958487142808735370635986328125	0.499372429161331343738794430464622564613819122314453125	0.1289034432016074871452104844138375483453273773193359375	0.52711628021753520467740372623666189610958099365234375	-2.4988649449892995	5.3357233456725535	ENG
calcium-dependent protein kinase activity (GO:0010857)	1/9	0.13197535973298457623315016462584026157855987548828125	0.499372429161331343738794430464622564613819122314453125	0.1421643093397606805172728172692586667835712432861328125	0.52711628021753520467740372623666189610958099365234375	-2.603524656965061	5.272502034482175	MKNK2
cytokine activity (GO:0005125)	7/156	0.0113864976095801768984916435556442593224346637725830078125	0.15853366607200880533667941563180647790431976318359375	0.01226383402413601386715669150362373329699039459228515625	0.1822420816697936929440260200863122008740901947021484375	-1.1740230183137756	5.25413696622077	IL33;CXCL9;IL6;CCL11;CCL8;CCL7;CXCL1
type I transforming growth factor beta receptor binding (GO:0034713)	1/9	0.13197535973298457623315016462584026157855987548828125	0.499372429161331343738794430464622564613819122314453125	0.1421643093397606805172728172692586667835712432861328125	0.52711628021753520467740372623666189610958099365234375	-2.57634510429369	5.21745963402987	ENG
galactosidase activity (GO:0015925)	1/9	0.13197535973298457623315016462584026157855987548828125	0.499372429161331343738794430464622564613819122314453125	0.1421643093397606805172728172692586667835712432861328125	0.52711628021753520467740372623666189610958099365234375	-2.499462648997668	5.061761895243407	NAGA
transferase activity, transferring hexosyl groups (GO:0016758)	5/101	0.0210388450870917752266731071131289354525506496429443359375	0.2286221166130639470548402414351585321128368377685546875	0.022754299960645520128910135326805175282061100006103515625	0.255789716798980659717699381872080266475677490234375	-1.310368290659985	5.059836178881964	CSGALNACT1;B4GALT1;KDELC2;HAS1;HEXB
satellite DNA binding (GO:0003696)	1/8	0.11821399349371693177079833958487142808735370635986328125	0.499372429161331343738794430464622564613819122314453125	0.1289034432016074871452104844138375483453273773193359375	0.52711628021753520467740372623666189610958099365234375	-2.356363110012284	5.031445049555477	MBD2
serine-type carboxypeptidase activity (GO:0004185)	1/10	0.1455226403997744721863227823632769286632537841796875	0.499372429161331343738794430464622564613819122314453125	0.1552244260763293859373135319401626475155353546142578125	0.52711628021753520467740372623666189610958099365234375	-2.596161112340987	5.0039021982459975	SCPEP1
ubiquinone binding (GO:0048039)	1/7	0.1042351695395024313572918117642984725534915924072265625	0.499372429161331343738794430464622564613819122314453125	0.11543875972217489123128331129919388331472873687744140625	0.52711628021753520467740372623666189610958099365234375	-2.2042675164147614	4.984081817115961	COQ10B
lipoprotein particle receptor binding (GO:0070325)	2/26	0.061673276991221652465480218552329461090266704559326171875	0.49037776339361605071331950966850854456424713134765625	0.06719758072843114160566102555094403214752674102783203125	0.52711628021753520467740372623666189610958099365234375	-1.7868505725724866	4.977995147205247	HSPG2;PICALM
cytoskeletal adaptor activity (GO:0008093)	1/10	0.1455226403997744721863227823632769286632537841796875	0.499372429161331343738794430464622564613819122314453125	0.1552244260763293859373135319401626475155353546142578125	0.52711628021753520467740372623666189610958099365234375	-2.5421028074614154	4.899708945626006	OBSL1
galactosyltransferase activity (GO:0008378)	1/11	0.1588591554654049387007574978269985876977443695068359375	0.50772632040903931116559988367953337728977203369140625	0.1680868154568577466090317784619401209056377410888671875	0.53506689428644638173437897421536035835742950439453125	-2.627018090346753	4.8330231265811525	B4GALT1
serine-type exopeptidase activity (GO:0070008)	1/10	0.1455226403997744721863227823632769286632537841796875	0.499372429161331343738794430464622564613819122314453125	0.1552244260763293859373135319401626475155353546142578125	0.52711628021753520467740372623666189610958099365234375	-2.5046257284900113	4.82747473914421	SCPEP1
interleukin-1 binding (GO:0019966)	1/7	0.1042351695395024313572918117642984725534915924072265625	0.499372429161331343738794430464622564613819122314453125	0.11543875972217489123128331129919388331472873687744140625	0.52711628021753520467740372623666189610958099365234375	-2.124644536436294	4.804045844267829	PXDN
lipoprotein lipase activity (GO:0004465)	1/9	0.13197535973298457623315016462584026157855987548828125	0.499372429161331343738794430464622564613819122314453125	0.1421643093397606805172728172692586667835712432861328125	0.52711628021753520467740372623666189610958099365234375	-2.3242474607777988	4.706926601523416	LPL
dipeptidase activity (GO:0016805)	1/11	0.1588591554654049387007574978269985876977443695068359375	0.50772632040903931116559988367953337728977203369140625	0.1680868154568577466090317784619401209056377410888671875	0.53506689428644638173437897421536035835742950439453125	-2.519244919652523	4.634748806238943	DPEP1
1-phosphatidylinositol-3-kinase activity (GO:0016303)	3/44	0.0311116280724396225554340134067388135008513927459716796875	0.27739406600398852642541669411002658307552337646484375	0.034427929816251832961793155618579476140439510345458984375	0.320671574859945629487611995500628836452960968017578125	-1.3313031080247286	4.6198529478882815	FGF7;IRS2;FGFR1
UDP-xylosyltransferase activity (GO:0035252)	1/10	0.1455226403997744721863227823632769286632537841796875	0.499372429161331343738794430464622564613819122314453125	0.1552244260763293859373135319401626475155353546142578125	0.52711628021753520467740372623666189610958099365234375	-2.374667240161597	4.57698968167376	GXYLT2
oxidoreductase activity, oxidizing metal ions, NAD or NADP as acceptor (GO:0016723)	1/11	0.1588591554654049387007574978269985876977443695068359375	0.50772632040903931116559988367953337728977203369140625	0.1680868154568577466090317784619401209056377410888671875	0.53506689428644638173437897421536035835742950439453125	-2.476045494358505	4.555273212877709	STEAP3
complement component C1q binding (GO:0001849)	1/10	0.1455226403997744721863227823632769286632537841796875	0.499372429161331343738794430464622564613819122314453125	0.1552244260763293859373135319401626475155353546142578125	0.52711628021753520467740372623666189610958099365234375	-2.2820814068386954	4.398537561468805	PTX3
armadillo repeat domain binding (GO:0070016)	1/10	0.1455226403997744721863227823632769286632537841796875	0.499372429161331343738794430464622564613819122314453125	0.1552244260763293859373135319401626475155353546142578125	0.52711628021753520467740372623666189610958099365234375	-2.2359020942880656	4.309530464610622	TCF7L2
activin binding (GO:0048185)	1/11	0.1588591554654049387007574978269985876977443695068359375	0.50772632040903931116559988367953337728977203369140625	0.1680868154568577466090317784619401209056377410888671875	0.53506689428644638173437897421536035835742950439453125	-2.340419354043187	4.305756745853171	ENG
manganese ion binding (GO:0030145)	2/36	0.1081753349102445582730069872923195362091064453125	0.499372429161331343738794430464622564613819122314453125	0.11342657607606877745443085814258665777742862701416015625	0.52711628021753520467740372623666189610958099365234375	-1.8937850404957943	4.211781522330221	B4GALT1;PIM1
C2H2 zinc finger domain binding (GO:0070742)	1/13	0.184912912943484719630049539773608557879924774169921875	0.5229990121871315178481154362089000642299652099609375	0.193230274774912114121860895465943031013011932373046875	0.53506689428644638173437897421536035835742950439453125	-2.472299471118426	4.172920863809586	MBD2
peptide disulfide oxidoreductase activity (GO:0015037)	1/10	0.1455226403997744721863227823632769286632537841796875	0.499372429161331343738794430464622564613819122314453125	0.1552244260763293859373135319401626475155353546142578125	0.52711628021753520467740372623666189610958099365234375	-2.09883940352466	4.0453525997052795	PDIA5
calcium-dependent protein serine/threonine kinase activity (GO:0009931)	1/12	0.1719881736117085668791304442493128590285778045654296875	0.5229990121871315178481154362089000642299652099609375	0.18075445428297298722242203439236618578433990478515625	0.53506689428644638173437897421536035835742950439453125	-2.276270300304758	4.006985902104157	MKNK2
mannosyl-oligosaccharide mannosidase activity (GO:0015924)	1/11	0.1588591554654049387007574978269985876977443695068359375	0.50772632040903931116559988367953337728977203369140625	0.1680868154568577466090317784619401209056377410888671875	0.53506689428644638173437897421536035835742950439453125	-2.147346061547077	3.9505526111014	MAN2A1
mannose binding (GO:0005537)	1/12	0.1719881736117085668791304442493128590285778045654296875	0.5229990121871315178481154362089000642299652099609375	0.18075445428297298722242203439236618578433990478515625	0.53506689428644638173437897421536035835742950439453125	-2.2167901434713673	3.902281223642011	LMAN1
platelet-derived growth factor receptor binding (GO:0005161)	1/14	0.197636541860846615126234837589436210691928863525390625	0.5229990121871315178481154362089000642299652099609375	0.2055171652742842358652097800586489029228687286376953125	0.53506689428644638173437897421536035835742950439453125	-2.402154969375077	3.894675304544801	IL1R1
BMP binding (GO:0036122)	1/10	0.1455226403997744721863227823632769286632537841796875	0.499372429161331343738794430464622564613819122314453125	0.1552244260763293859373135319401626475155353546142578125	0.52711628021753520467740372623666189610958099365234375	-2.010392056592593	3.8748770958397607	ENG
phosphatidylinositol-4,5-bisphosphate 3-kinase activity (GO:0046934)	3/69	0.093114154675397353688737211996340192854404449462890625	0.499372429161331343738794430464622564613819122314453125	0.096650658410205425585814964506425894796848297119140625	0.52711628021753520467740372623666189610958099365234375	-1.6139758177544343	3.831464110310694	FGF7;IRS2;FGFR1
death receptor binding (GO:0005123)	1/11	0.1588591554654049387007574978269985876977443695068359375	0.50772632040903931116559988367953337728977203369140625	0.1680868154568577466090317784619401209056377410888671875	0.53506689428644638173437897421536035835742950439453125	-2.057202726552704	3.784712556807198	MYD88
E-box binding (GO:0070888)	2/35	0.1031857553854085007838392584744724445044994354248046875	0.499372429161331343738794430464622564613819122314453125	0.10849718335499373977892645370957325212657451629638671875	0.52711628021753520467740372623666189610958099365234375	-1.5989432851972976	3.6315591069643056	MYC;TWIST1
metalloendopeptidase inhibitor activity (GO:0008191)	1/13	0.184912912943484719630049539773608557879924774169921875	0.5229990121871315178481154362089000642299652099609375	0.193230274774912114121860895465943031013011932373046875	0.53506689428644638173437897421536035835742950439453125	-2.145446853613797	3.621236036421413	BST2
