Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
microtubule anchoring (GO:0034453)	2/13	0.0035075656726014617543818463474281088565476238727569580078125	0.07736498625039826826377264978873427025973796844482421875	0.00482430155344150575491557475515946862287819385528564453125	0.1044371947402429612328234043161501176655292510986328125	-2.555703219864322	14.44696355742954	DAG1;CLASP2
negative regulation of wound healing (GO:0061045)	3/26	0.00074396408845929669871599454467059331363998353481292724609375	0.048316334411606549903428486913981032557785511016845703125	0.00107375228341123770368914502881807493395172059535980224609375	0.06645647013114440448955377860329463146626949310302734375	-2.001023961092407	14.414411706939976	APOE;AJAP1;CLASP2
negative regulation of focal adhesion assembly (GO:0051895)	2/15	0.0046792677856391205748476380676947883330285549163818359375	0.08546975064706456570728931865232880227267742156982421875	0.0061918298578074355831279973472192068584263324737548828125	0.1130976422465139463735539493427495472133159637451171875	-2.6212303993724855	14.061888347118211	APOD;CLASP2
positive regulation of cellular protein catabolic process (GO:1903364)	2/18	0.006726731945613364203884199099547913647256791591644287109375	0.09708085980767929001888916218376834876835346221923828125	0.0085328509525707148253292899653388303704559803009033203125	0.12254469885551279306756811138257035054266452789306640625	-2.6729300393724467	13.369102892745172	APOE;CTSC
regulation of plasma membrane bounded cell projection organization (GO:0120035)	2/14	0.004073716144747733559905444877813351922668516635894775390625	0.0852569079120061024124055393258458934724330902099609375	0.005488369460947681820195409585494417115114629268646240234375	0.1087441338957260972275520316543406806886196136474609375	-2.4250677052883645	13.345631718920078	FCGR2B;FBXO7
aminoglycan catabolic process (GO:0006026)	3/33	0.00150710647685955317388872831685375786037184298038482666015625	0.058394541908840462418606165329038049094378948211669921875	0.0020248562953732143938900822632831477676518261432647705078125	0.0789019003097095883436651320153032429516315460205078125	-2.0505059133998302	13.32329280386141	SDC4;GPC3;AGRN
oligodendrocyte development (GO:0014003)	2/13	0.0035075656726014617543818463474281088565476238727569580078125	0.07736498625039826826377264978873427025973796844482421875	0.00482430155344150575491557475515946862287819385528564453125	0.1044371947402429612328234043161501176655292510986328125	-2.345740295909743	13.260078207359749	PLP1;SOX10
negative regulation of adherens junction organization (GO:1903392)	2/16	0.00532365792760609683742512032722515868954360485076904296875	0.091519942902522466443571147465263493359088897705078125	0.006934108253676032028456344136202460504136979579925537109375	0.1192054786551070832967269552682409994304180145263671875	-2.5172944008238582	13.179533050925327	APOD;CLASP2
oligodendrocyte differentiation (GO:0048709)	2/15	0.0046792677856391205748476380676947883330285549163818359375	0.08546975064706456570728931865232880227267742156982421875	0.0061918298578074355831279973472192068584263324737548828125	0.1130976422465139463735539493427495472133159637451171875	-2.4422567013529655	13.101763605995176	PTPRZ1;SOX10
acylglycerol catabolic process (GO:0046464)	3/31	0.00125420881319973057284322681681487665628083050251007080078125	0.055507633030121801553935512174575706012547016143798828125	0.00171433433233756011594695056743375971564091742038726806640625	0.07433329490553040874711854257839149795472621917724609375	-1.9574008127465679	13.07788483184204	FABP7;APOE;MGLL
regulation of stress fiber assembly (GO:0051492)	5/61	0.00006343991120101827134447614042755958507768809795379638671875	0.00977008201867527771578014750275542610324919223785400390625	0.00009814573190594278362559876871529240816016681492328643798828125	0.0143415450747558896604783029715690645389258861541748046875	-1.3014907977534562	12.579451776998397	SFRP1;RGCC;STMN1;LPAR1;CLASP2
neuron projection development (GO:0031175)	7/168	0.00016775128438988086703072266647751575874281115829944610595703125	0.0172708003503648614695986651668135891668498516082763671875	0.00022974099014455031352033298475134870386682450771331787109375	0.0261674050920308841339245731205664924345910549163818359375	-1.4355843228137117	12.47957489484728	DBNDD2;FLRT3;STMN1;PLP1;APOE;L1CAM;GPM6B
long-term memory (GO:0007616)	2/18	0.006726731945613364203884199099547913647256791591644287109375	0.09708085980767929001888916218376834876835346221923828125	0.0085328509525707148253292899653388303704559803009033203125	0.12254469885551279306756811138257035054266452789306640625	-2.430013191264155	12.154113989592446	PRNP;APOE
aminoglycan metabolic process (GO:0006022)	3/31	0.00125420881319973057284322681681487665628083050251007080078125	0.055507633030121801553935512174575706012547016143798828125	0.00171433433233756011594695056743375971564091742038726806640625	0.07433329490553040874711854257839149795472621917724609375	-1.811057669876984	12.100129659822493	SDC4;GPC3;AGRN
negative regulation of cell-matrix adhesion (GO:0001953)	3/28	0.000927993793344666765589290324811599930399097502231597900390625	0.0497000616070108758304257889903965406119823455810546875	0.0013075267861559635058921191586023269337601959705352783203125	0.06645647013114440448955377860329463146626949310302734375	-1.730869824688881	12.085773476482764	APOD;AJAP1;CLASP2
regulation of platelet-derived growth factor receptor signaling pathway (GO:0010640)	2/11	0.0024957481747166130291171182165044228895567357540130615234375	0.0711592589327736668725066238039289601147174835205078125	0.0036166714233320522604853142212277816724963486194610595703125	0.101686263235925056225283924504765309393405914306640625	-2.0136136543906074	12.0679223507102	APOD;PTPRJ
negative regulation of cell-cell adhesion (GO:0022408)	3/32	0.001377007149592414381178429039209731854498386383056640625	0.055507633030121801553935512174575706012547016143798828125	0.00186556025229610354491949220090418748441152274608612060546875	0.07520137706669464960906879014146397821605205535888671875	-1.8277118210683383	12.040678283535282	RGCC;MBP;PTK2
response to prostaglandin E (GO:0034695)	2/13	0.0035075656726014617543818463474281088565476238727569580078125	0.07736498625039826826377264978873427025973796844482421875	0.00482430155344150575491557475515946862287819385528564453125	0.1044371947402429612328234043161501176655292510986328125	-2.127962435920615	12.029016328803696	SFRP1;GNG2
regulation of microtubule polymerization or depolymerization (GO:0031110)	2/19	0.007484319231547804929238765225818497128784656524658203125	0.10221829035272157748526211662465357221662998199462890625	0.00938819598427415198671486251669193734414875507354736328125	0.12761396634437771613335144138545729219913482666015625	-2.3953223455171058	11.724971656627625	STMN1;CLASP2
postsynaptic membrane organization (GO:0001941)	2/17	0.00600632969337473558713025312272293376736342906951904296875	0.09708085980767929001888916218376834876835346221923828125	0.007714636143513343112532165690709007321856915950775146484375	0.12254469885551279306756811138257035054266452789306640625	-2.286968979694141	11.697712353462173	NRXN1;APOE
regulation of gastrulation (GO:0010470)	2/15	0.0046792677856391205748476380676947883330285549163818359375	0.08546975064706456570728931865232880227267742156982421875	0.0061918298578074355831279973472192068584263324737548828125	0.1130976422465139463735539493427495472133159637451171875	-2.1798275183504567	11.693932432020478	DAG1;CLASP2
regulation of amyloid fibril formation (GO:1905906)	2/9	0.00164843445935991040653123551606995533802546560764312744140625	0.058394541908840462418606165329038049094378948211669921875	0.0025736571880166331065253881860144247184507548809051513671875	0.08357236813309566747509649076164350844919681549072265625	-1.7845521560651152	11.435283966113987	APOE;CRYAB
positive regulation of synapse assembly (GO:0051965)	3/27	0.0008327515116355612388721052496975971735082566738128662109375	0.0497000616070108758304257889903965406119823455810546875	0.00118700876844143117690155708743304785457439720630645751953125	0.06645647013114440448955377860329463146626949310302734375	-1.5994526565334075	11.34135933553934	NRXN1;IL1RAP;AGRN
negative regulation of platelet activation (GO:0010544)	2/16	0.00532365792760609683742512032722515868954360485076904296875	0.091519942902522466443571147465263493359088897705078125	0.006934108253676032028456344136202460504136979579925537109375	0.1192054786551070832967269552682409994304180145263671875	-2.127912671609781	11.140888159837566	PDGFA;APOE
neuron development (GO:0048666)	7/145	0.000066861125876306430615425568930731969885528087615966796875	0.00977008201867527771578014750275542610324919223785400390625	0.000095881911493408839290870926408416607955587096512317657470703125	0.0143415450747558896604783029715690645389258861541748046875	-1.1520457762016374	11.0744925908705	DBNDD2;FLRT3;STMN1;PLP1;ETV1;L1CAM;GPM6B
extracellular matrix organization (GO:0030198)	7/230	0.001100226593507160240126285799533434328623116016387939453125	0.053590203658744596515450808738023624755442142486572265625	0.00139298361567682699342640706419160778750665485858917236328125	0.06784991028025878778695556547972955740988254547119140625	-1.6154793331906534	11.005031521281138	MMP16;MMP15;DAG1;PDGFA;AGRN;MATN4;GPM6B
regulation of multicellular organismal development (GO:2000026)	3/44	0.00346178541049062260537283464145730249583721160888671875	0.07736498625039826826377264978873427025973796844482421875	0.004349284141827418868897492387759484699927270412445068359375	0.101686263235925056225283924504765309393405914306640625	-1.941246558422218	10.999046331945861	DAG1;DUSP6;CLASP2
positive regulation of extracellular matrix organization (GO:1903055)	2/12	0.002981384880064863983351042264757779776118695735931396484375	0.07702555390800132351092344151766155846416950225830078125	0.004200206665801355619682677655646330094896256923675537109375	0.101686263235925056225283924504765309393405914306640625	-1.8887139167224478	10.98356526663564	RGCC;CLASP2
negative regulation of cell junction assembly (GO:1901889)	2/20	0.00827855173644603294091925960174194187857210636138916015625	0.10873738179669002745786343666622997261583805084228515625	0.010280120363999778465569079344277270138263702392578125	0.135027648376581377309690878973924554884433746337890625	-2.2878608846737305	10.968204667110724	APOD;CLASP2
negative regulation of stress fiber assembly (GO:0051497)	2/18	0.006726731945613364203884199099547913647256791591644287109375	0.09708085980767929001888916218376834876835346221923828125	0.0085328509525707148253292899653388303704559803009033203125	0.12254469885551279306756811138257035054266452789306640625	-2.17891289104182	10.898194193479952	STMN1;CLASP2
regulation of extracellular exosome assembly (GO:1903551)	1/7	0.04731856048059925046178619822967448271811008453369140625	0.2166733099885699564968177810442284680902957916259765625	0.054793521635551879767067617876818985678255558013916015625	0.2392362402020840883576369151342078112065792083740234375	-3.5683691115913483	10.88656840054803	SDC4
regulation of cell-substrate junction assembly (GO:0090109)	2/16	0.00532365792760609683742512032722515868954360485076904296875	0.091519942902522466443571147465263493359088897705078125	0.006934108253676032028456344136202460504136979579925537109375	0.1192054786551070832967269552682409994304180145263671875	-2.079079755450324	10.885218806151325	GPM6B;PTK2
platelet-derived growth factor receptor signaling pathway (GO:0048008)	2/18	0.006726731945613364203884199099547913647256791591644287109375	0.09708085980767929001888916218376834876835346221923828125	0.0085328509525707148253292899653388303704559803009033203125	0.12254469885551279306756811138257035054266452789306640625	-2.1648922620240887	10.828067692150698	PDGFA;PTPRJ
negative regulation of protein metabolic process (GO:0051248)	3/44	0.00346178541049062260537283464145730249583721160888671875	0.07736498625039826826377264978873427025973796844482421875	0.004349284141827418868897492387759484699927270412445068359375	0.101686263235925056225283924504765309393405914306640625	-1.9034889915107187	10.785113060028735	PRNP;APOE;CRYAB
positive regulation of focal adhesion assembly (GO:0051894)	2/18	0.006726731945613364203884199099547913647256791591644287109375	0.09708085980767929001888916218376834876835346221923828125	0.0085328509525707148253292899653388303704559803009033203125	0.12254469885551279306756811138257035054266452789306640625	-2.1512486209696493	10.759826758642648	SFRP1;PTPRJ
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	9/397	0.00176700560789064286572325190860510701895691454410552978515625	0.06075381045953416603300212273097713477909564971923828125	0.0021976152523558952801840948865219615981914103031158447265625	0.0828713622581948861078871004792745225131511688232421875	-1.6931106182525824	10.731729018321483	ERBB3;FLRT3;ARPC1B;STMN1;PDGFA;PTPRJ;SORBS1;ATP6V0E2;PTK2
negative regulation of T cell receptor signaling pathway (GO:0050860)	2/15	0.0046792677856391205748476380676947883330285549163818359375	0.08546975064706456570728931865232880227267742156982421875	0.0061918298578074355831279973472192068584263324737548828125	0.1130976422465139463735539493427495472133159637451171875	-1.997495351070218	10.71579080090076	PRNP;PTPRJ
positive regulation of actin filament bundle assembly (GO:0032233)	3/45	0.00369051327998191729118371284812383237294852733612060546875	0.079892778227756700015760316091473214328289031982421875	0.004615843187234493216752895250465371645987033843994140625	0.1044371947402429612328234043161501176655292510986328125	-1.904999036195255	10.671785037067975	SFRP1;RGCC;LPAR1
positive regulation of embryonic development (GO:0040019)	2/26	0.0137839640160951903968822307433583773672580718994140625	0.13100369052695348681680798108573071658611297607421875	0.0163697045084034466244649053123794146813452243804931640625	0.1543240691155131349976414867342100478708744049072265625	-2.467987653716275	10.573474600741323	DAG1;CLASP2
negative regulation of MAPK cascade (GO:0043409)	4/81	0.0023939436912861745097858001685153794824145734310150146484375	0.0711592589327736668725066238039289601147174835205078125	0.0029956966637248098710155641555274996790103614330291748046875	0.0921498301677065312365044746911735273897647857666015625	-1.7047685252514286	10.287959587009215	DAG1;PTPRJ;APOE;DUSP6
regulation of wound healing, spreading of epidermal cells (GO:1903689)	1/7	0.04731856048059925046178619822967448271811008453369140625	0.2166733099885699564968177810442284680902957916259765625	0.054793521635551879767067617876818985678255558013916015625	0.2392362402020840883576369151342078112065792083740234375	-3.3703891552981076	10.282560724009578	CLASP2
negative regulation of leukocyte degranulation (GO:0043301)	1/7	0.04731856048059925046178619822967448271811008453369140625	0.2166733099885699564968177810442284680902957916259765625	0.054793521635551879767067617876818985678255558013916015625	0.2392362402020840883576369151342078112065792083740234375	-3.3600066045285	10.250885091363187	FCGR2B
negative regulation of protein phosphorylation (GO:0001933)	7/179	0.0002475627521433358397932866790114303512382321059703826904296875	0.02226160440427381315142696394104859791696071624755859375	0.0003330443576111377017127945787677845146390609443187713623046875	0.02994837338826307482353428213173174299299716949462890625	-1.2309255709311149	10.221416949720641	PREX1;PRNP;DBNDD2;SFRP1;FLRT3;DAG1;DMD
regulation of calcium ion transmembrane transport (GO:1903169)	2/21	0.00910889522842823519399590992406956502236425876617431640625	0.11208735286350111903796999968108139000833034515380859375	0.01120807898910035176054389438604630413465201854705810546875	0.13791836145535063540279452354297973215579986572265625	-2.1552106705411553	10.126265622903603	PRNP;ATP1A2
negative regulation of protein kinase B signaling (GO:0051898)	3/36	0.00194275081629543600915399625961299534537829458713531494140625	0.063085436229149027820284345580148510634899139404296875	0.0025526297449266657606237185262898492510430514812469482421875	0.08357236813309566747509649076164350844919681549072265625	-1.5990760039164273	9.984071473436387	SFRP5;DAG1;PTPRJ
regulation of cell-matrix adhesion (GO:0001952)	4/53	0.00048889416091348601202393187037387178861536085605621337890625	0.03810115160719100557695782072187284938991069793701171875	0.000678774116438770887087261751702271794783882796764373779296875	0.0528991294744615425660327900914126075804233551025390625	-1.3089397776344507	9.978525075035634	SFRP1;GPM6B;PTK2;AJAP1
response to heparin (GO:0071503)	1/7	0.04731856048059925046178619822967448271811008453369140625	0.2166733099885699564968177810442284680902957916259765625	0.054793521635551879767067617876818985678255558013916015625	0.2392362402020840883576369151342078112065792083740234375	-3.267571483344639	9.968879155903142	SFRP1
negative regulation of lymphocyte differentiation (GO:0045620)	1/7	0.04731856048059925046178619822967448271811008453369140625	0.2166733099885699564968177810442284680902957916259765625	0.054793521635551879767067617876818985678255558013916015625	0.2392362402020840883576369151342078112065792083740234375	-3.2495797870051306	9.91398914124471	SFRP1
plasma membrane bounded cell projection organization (GO:0120036)	6/119	0.00017728794200545623595439981290411424197372980415821075439453125	0.0172708003503648614695986651668135891668498516082763671875	0.000246228790429717475478355037665778581867925822734832763671875	0.0261674050920308841339245731205664924345910549163818359375	-1.135064922132748	9.804390409477435	DBNDD2;FLRT3;STMN1;PLP1;L1CAM;GPM6B
diterpenoid metabolic process (GO:0016101)	4/63	0.000942980255318718913089270916572104397346265614032745361328125	0.0497000616070108758304257889903965406119823455810546875	0.00124842944706538201173062763160714894183911383152008056640625	0.06645647013114440448955377860329463146626949310302734375	-1.4072683178961025	9.803685782974044	SDC4;GPC3;APOE;AGRN
negative regulation of macrophage activation (GO:0043031)	1/8	0.05389436394316204914645140888751484453678131103515625	0.2166733099885699564968177810442284680902957916259765625	0.0614302023517877271441278708152822218835353851318359375	0.2392362402020840883576369151342078112065792083740234375	-3.331646828604694	9.730838748091797	FCGR2B
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880)	2/24	0.01181133203121839149452032557974234805442392826080322265625	0.12218979773888760664846131476224400103092193603515625	0.01420279475320930691328857875532776233740150928497314453125	0.1456409391798393071493222805656841956079006195068359375	-2.189413916162487	9.7181425001984	ATP1A2;DMD
negative regulation of B cell activation (GO:0050869)	2/18	0.006726731945613364203884199099547913647256791591644287109375	0.09708085980767929001888916218376834876835346221923828125	0.0085328509525707148253292899653388303704559803009033203125	0.12254469885551279306756811138257035054266452789306640625	-1.9333464357595915	9.669952840614016	SFRP1;FCGR2B
negative regulation of supramolecular fiber organization (GO:1902904)	4/55	0.000563386134314113463765483214018559010582976043224334716796875	0.041162399438324913381048730798283941112458705902099609375	0.000773739017650648046135752888829983930918388068675994873046875	0.05653130697710047336546068663665209896862506866455078125	-1.2846512345305106	9.611176423255573	STMN1;CRYAB;KANK4;CLASP2
regulation of protein homooligomerization (GO:0032462)	2/16	0.00532365792760609683742512032722515868954360485076904296875	0.091519942902522466443571147465263493359088897705078125	0.006934108253676032028456344136202460504136979579925537109375	0.1192054786551070832967269552682409994304180145263671875	-1.822903397942132	9.543983244057399	APOE;CRYAB
regulation of Rho protein signal transduction (GO:0035023)	3/58	0.007519908443399533730377992668536535347811877727508544921875	0.10221829035272157748526211662465357221662998199462890625	0.00899516814190924086924727731684470199979841709136962890625	0.1251827566415702752689043109057820402085781097412109375	-1.949798614084254	9.53490774886975	STMN1;LPAR1;APOE
regulation of adherens junction organization (GO:1903391)	2/19	0.007484319231547804929238765225818497128784656524658203125	0.10221829035272157748526211662465357221662998199462890625	0.00938819598427415198671486251669193734414875507354736328125	0.12761396634437771613335144138545729219913482666015625	-1.9412325190154474	9.502226832633799	GPM6B;PTK2
negative regulation of lymphocyte migration (GO:2000402)	1/7	0.04731856048059925046178619822967448271811008453369140625	0.2166733099885699564968177810442284680902957916259765625	0.054793521635551879767067617876818985678255558013916015625	0.2392362402020840883576369151342078112065792083740234375	-3.0878358972729734	9.420532364808663	APOD
positive regulation of adherens junction organization (GO:1903393)	2/20	0.00827855173644603294091925960174194187857210636138916015625	0.10873738179669002745786343666622997261583805084228515625	0.010280120363999778465569079344277270138263702392578125	0.135027648376581377309690878973924554884433746337890625	-1.9444633048271838	9.32192671237199	SFRP1;PTPRJ
positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052)	2/23	0.0108758058722952140329187642464603413827717304229736328125	0.1188207202309636001391623949530185200273990631103515625	0.01316994709621312209524290892659337259829044342041015625	0.1425524829210475796781310009464505128562450408935546875	-2.057344301077609	9.301695094454628	CTSC;PTK2
retinoid metabolic process (GO:0001523)	4/76	0.00189561935322178349953847753539548648404888808727264404296875	0.063085436229149027820284345580148510634899139404296875	0.00240320568517009107434301284911271068267524242401123046875	0.08357236813309566747509649076164350844919681549072265625	-1.4813063226354304	9.285138598553269	SDC4;GPC3;APOE;AGRN
neuromuscular process (GO:0050905)	2/17	0.00600632969337473558713025312272293376736342906951904296875	0.09708085980767929001888916218376834876835346221923828125	0.007714636143513343112532165690709007321856915950775146484375	0.12254469885551279306756811138257035054266452789306640625	-1.814733188684535	9.282253947472409	KCNA1;NRXN1
regulation of platelet activation (GO:0010543)	2/20	0.00827855173644603294091925960174194187857210636138916015625	0.10873738179669002745786343666622997261583805084228515625	0.010280120363999778465569079344277270138263702392578125	0.135027648376581377309690878973924554884433746337890625	-1.9274262912195872	9.240249782880221	PDGFA;APOE
cellular response to amyloid-beta (GO:1904646)	2/24	0.01181133203121839149452032557974234805442392826080322265625	0.12218979773888760664846131476224400103092193603515625	0.01420279475320930691328857875532776233740150928497314453125	0.1456409391798393071493222805656841956079006195068359375	-2.0686687951711287	9.182191630728074	PRNP;FCGR2B
positive regulation of biosynthetic process (GO:0009891)	2/23	0.0108758058722952140329187642464603413827717304229736328125	0.1188207202309636001391623949530185200273990631103515625	0.01316994709621312209524290892659337259829044342041015625	0.1425524829210475796781310009464505128562450408935546875	-2.0273325849518598	9.166005685289216	APOE;SORBS1
central nervous system development (GO:0007417)	6/218	0.004084163253269753289520505035170572227798402309417724609375	0.0852569079120061024124055393258458934724330902099609375	0.00494021343864177280014171600441841292195022106170654296875	0.1050019910867678596400054402693058364093303680419921875	-1.6634888311052012	9.150250551684556	PTPRZ1;ADAM23;APOD;MBP;S100B;SOX10
glycosaminoglycan catabolic process (GO:0006027)	3/57	0.007166624253526374284384292678851124946959316730499267578125	0.10216809454112600608066685481389868073165416717529296875	0.00859594979140466085298921683488515554927289485931396484375	0.12254469885551279306756811138257035054266452789306640625	-1.8454617539730716	9.113481705077799	SDC4;GPC3;AGRN
negative regulation of actin filament bundle assembly (GO:0032232)	2/21	0.00910889522842823519399590992406956502236425876617431640625	0.11208735286350111903796999968108139000833034515380859375	0.01120807898910035176054389438604630413465201854705810546875	0.13791836145535063540279452354297973215579986572265625	-1.9319220216121853	9.077143047305793	STMN1;CLASP2
regulation of phosphatidylinositol biosynthetic process (GO:0010511)	1/7	0.04731856048059925046178619822967448271811008453369140625	0.2166733099885699564968177810442284680902957916259765625	0.054793521635551879767067617876818985678255558013916015625	0.2392362402020840883576369151342078112065792083740234375	-2.9600500804416323	9.030676665454203	PDGFA
positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043)	1/7	0.04731856048059925046178619822967448271811008453369140625	0.2166733099885699564968177810442284680902957916259765625	0.054793521635551879767067617876818985678255558013916015625	0.2392362402020840883576369151342078112065792083740234375	-2.929744916611236	8.938220075731541	SFRP1
neuronal action potential (GO:0019228)	2/24	0.01181133203121839149452032557974234805442392826080322265625	0.12218979773888760664846131476224400103092193603515625	0.01420279475320930691328857875532776233740150928497314453125	0.1456409391798393071493222805656841956079006195068359375	-2.0100141038146604	8.921841294640684	KCNA1;KCNA2
dorsal/ventral pattern formation (GO:0009953)	2/21	0.00910889522842823519399590992406956502236425876617431640625	0.11208735286350111903796999968108139000833034515380859375	0.01120807898910035176054389438604630413465201854705810546875	0.13791836145535063540279452354297973215579986572265625	-1.8988017249359572	8.921527206016066	SFRP1;DUSP6
regulation of epithelial to mesenchymal transition (GO:0010717)	4/69	0.00132563769929725590486502273535052154329605400562286376953125	0.055507633030121801553935512174575706012547016143798828125	0.00171685112271113848349257668957079658866859972476959228515625	0.07433329490553040874711854257839149795472621917724609375	-1.3442085974922515	8.906540199534659	SFRP1;RGCC;DAG1;CLASP2
