Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
peptidase activity, acting on L-amino acid peptides (GO:0070011)	5/186	0.0307591412064725545916221705056159407831728458404541015625	0.227144427370874257832156217773444950580596923828125	0.02135731834746946999903371988693834282457828521728515625	0.1640242049085655351436940918574691750109195709228515625	-1.976857465874659	6.882563800302591	ADAM15;CTSK;CTSZ;HTRA1;PCSK5
type I transforming growth factor beta receptor binding (GO:0034713)	1/9	0.08108611347258747048538651824856060557067394256591796875	0.329329294549869810992959173745475709438323974609375	0.0800726753749252118108614695302094332873821258544921875	0.305890472459213913491993253046530298888683319091796875	-2.7028061898098112	6.790107443575721	TGFB3
serine-type exopeptidase activity (GO:0070008)	1/10	0.0896818263772005408451803987190942279994487762451171875	0.330770725622913930319413111647008918225765228271484375	0.08772213601973537222544763380938093177974224090576171875	0.306230002105258025668632626548060216009616851806640625	-2.796071067318017	6.742689407201279	AEBP1
vinculin binding (GO:0017166)	1/11	0.09819755916930257566566098148541641421616077423095703125	0.330770725622913930319413111647008918225765228271484375	0.09530864632557260740508553453764761798083782196044921875	0.31550448438810241302832082510576583445072174072265625	-2.881072033244007	6.686316835357959	ACTN1
metal ion binding (GO:0046872)	11/443	0.003104252450756453916846933083206749870441854000091552734375	0.0745020588181548870654324900897336192429065704345703125	0.001323982253168989701996860475219364161603152751922607421875	0.031775574076055752847924651405264739878475666046142578125	-1.1244905328896078	6.493912979261314	POSTN;CDH2;TPM4;SPHK1;CDH11;IDH2;SDF4;FKBP9;PKD2;THBS1;THBS4
oligosaccharyl transferase activity (GO:0004576)	1/11	0.09819755916930257566566098148541641421616077423095703125	0.330770725622913930319413111647008918225765228271484375	0.09530864632557260740508553453764761798083782196044921875	0.31550448438810241302832082510576583445072174072265625	-2.788474737094667	6.471419445425354	STT3A
metallocarboxypeptidase activity (GO:0004181)	2/29	0.02992319819099277522500557324747205711901187896728515625	0.227144427370874257832156217773444950580596923828125	0.0271671850909949476327032158451402210630476474761962890625	0.20061921297965501498339335739728994667530059814453125	-1.8315119319045725	6.4269974218860595	CPXM2;AEBP1
monocarboxylic acid transmembrane transporter activity (GO:0008028)	2/33	0.03798397510778228625127894702018238604068756103515625	0.270108267433118498512811811451683752238750457763671875	0.0340284620358231315595531896178727038204669952392578125	0.2252918865820014160394890723182470537722110748291015625	-1.7872016711712244	5.845205550594935	EMB;SLC16A2
protease binding (GO:0002020)	4/119	0.0255996063836974076244334952434655860997736454010009765625	0.2047968510695792609954679619477246887981891632080078125	0.0191687922871616837905417440879318746738135814666748046875	0.1569234502070518122440745401036110706627368927001953125	-1.5860128626496866	5.813019932861665	COL1A1;FN1;TIMP2;TIMP1
bioactive lipid receptor activity (GO:0045125)	1/9	0.08108611347258747048538651824856060557067394256591796875	0.329329294549869810992959173745475709438323974609375	0.0800726753749252118108614695302094332873821258544921875	0.305890472459213913491993253046530298888683319091796875	-2.313322701173966	5.8116300576251625	SPHK1
death domain binding (GO:0070513)	1/11	0.09819755916930257566566098148541641421616077423095703125	0.330770725622913930319413111647008918225765228271484375	0.09530864632557260740508553453764761798083782196044921875	0.31550448438810241302832082510576583445072174072265625	-2.499990297695162	5.801912282244908	DAP
SH3 domain binding (GO:0017124)	3/56	0.01551372733716069492182487721265715663321316242218017578125	0.156770297301834393710606718741473741829395294189453125	0.01291377567858121612476285378079410293139517307281494140625	0.1304971015940838696689496600811253301799297332763671875	-1.392102571445963	5.799541092905673	ADAM15;DPYSL3;CYBA
hexosaminidase activity (GO:0015929)	1/12	0.10663405206427213622877303578206920064985752105712890625	0.341228966605670869238764453257317654788494110107421875	0.102832718916341658843549566881847567856311798095703125	0.32367019724487866572104621809558011591434478759765625	-2.5295032662893058	5.661919657603005	HEXA
neurotrophin TRK receptor binding (GO:0005167)	1/9	0.08108611347258747048538651824856060557067394256591796875	0.329329294549869810992959173745475709438323974609375	0.0800726753749252118108614695302094332873821258544921875	0.305890472459213913491993253046530298888683319091796875	-2.211617958187144	5.556122972061483	SHC1
platelet-derived growth factor binding (GO:0048407)	1/12	0.10663405206427213622877303578206920064985752105712890625	0.341228966605670869238764453257317654788494110107421875	0.102832718916341658843549566881847567856311798095703125	0.32367019724487866572104621809558011591434478759765625	-2.4411771753458784	5.464214741678764	COL1A1
BMP receptor binding (GO:0070700)	1/13	0.11499203846664329820015382210840471088886260986328125	0.34497611539992989460046146632521413266658782958984375	0.11029486230238096100553235601182677783071994781494140625	0.325794054800879140376679288237937726080417633056640625	-2.4817641974373776	5.367788880876625	TGFB3
lipid phosphatase activity (GO:0042577)	1/12	0.10663405206427213622877303578206920064985752105712890625	0.341228966605670869238764453257317654788494110107421875	0.102832718916341658843549566881847567856311798095703125	0.32367019724487866572104621809558011591434478759765625	-2.2282329608156677	4.987570552169528	PLPP1
sodium channel activity (GO:0005272)	2/41	0.0562146036261922110721656054010963998734951019287109375	0.329329294549869810992959173745475709438323974609375	0.049494172250521016598323598145725554786622524261474609375	0.287966093093940445069023326141177676618099212646484375	-1.7188184769423707	4.947754265208485	PKD2;CACNA1G
outward rectifier potassium channel activity (GO:0015271)	1/15	0.13147539175374423070508100863662548363208770751953125	0.360618217381698469292672371011576615273952484130859375	0.1250353750211362913180579425898031331598758697509765625	0.338123831043072808899552228467655368149280548095703125	-2.4325295953790476	4.935445845051014	PKD2
oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor (GO:0050664)	1/13	0.11499203846664329820015382210840471088886260986328125	0.34497611539992989460046146632521413266658782958984375	0.11029486230238096100553235601182677783071994781494140625	0.325794054800879140376679288237937726080417633056640625	-2.2772973159634526	4.925549020209545	CYBA
calcium channel activity (GO:0005262)	3/94	0.058156235113850450468842012696768506430089473724365234375	0.329329294549869810992959173745475709438323974609375	0.04681855821966551811641465974389575421810150146484375	0.2855581863505054496243928952026180922985076904296875	-1.7247328459676168	4.906213310124712	GAS6;PKD2;CACNA1G
fucosyltransferase activity (GO:0008417)	1/14	0.12327224504166535423710371333072544075548648834228515625	0.354276281146011451372856981834047473967075347900390625	0.1176955808932768354768683138900087215006351470947265625	0.33231693428689934588504684143117628991603851318359375	-2.264493434150877	4.7403999644257455	POFUT2
cysteine-type endopeptidase activity (GO:0004197)	3/82	0.041617640412016855544496962693301611579954624176025390625	0.28537810568240129516226488703978247940540313720703125	0.033649416451362983149220298173531773500144481658935546875	0.2252918865820014160394890723182470537722110748291015625	-1.4909484174921515	4.740069656753339	CTSK;CTSZ;CTSD
protein tyrosine kinase activator activity (GO:0030296)	1/13	0.11499203846664329820015382210840471088886260986328125	0.34497611539992989460046146632521413266658782958984375	0.11029486230238096100553235601182677783071994781494140625	0.325794054800879140376679288237937726080417633056640625	-2.191196597366693	4.739322431722049	GAS6
transaminase activity (GO:0008483)	1/15	0.13147539175374423070508100863662548363208770751953125	0.360618217381698469292672371011576615273952484130859375	0.1250353750211362913180579425898031331598758697509765625	0.338123831043072808899552228467655368149280548095703125	-2.32913672973988	4.725668381255253	OAT
actin binding (GO:0003779)	5/255	0.0916680329019942397028586356100277043879032135009765625	0.330770725622913930319413111647008918225765228271484375	0.06525773844389017031009103675387450493872165679931640625	0.29559726674091379994280259779770858585834503173828125	-1.9421401065945743	4.640902196743192	TPM4;ACTN1;PLS3;ANTXR1;EGFR
transmembrane receptor protein serine/threonine kinase activity (GO:0004675)	1/15	0.13147539175374423070508100863662548363208770751953125	0.360618217381698469292672371011576615273952484130859375	0.1250353750211362913180579425898031331598758697509765625	0.338123831043072808899552228467655368149280548095703125	-2.2636952687184033	4.592891872592801	LTBP1
phosphatidate phosphatase activity (GO:0008195)	1/14	0.12327224504166535423710371333072544075548648834228515625	0.354276281146011451372856981834047473967075347900390625	0.1176955808932768354768683138900087215006351470947265625	0.33231693428689934588504684143117628991603851318359375	-2.1496111795835735	4.499910048557122	PLPP1
guanyl ribonucleotide binding (GO:0032561)	4/171	0.07691585782916098013028971536186872981488704681396484375	0.329329294549869810992959173745475709438323974609375	0.057807353153175637661131958111582207493484020233154296875	0.29559726674091379994280259779770858585834503173828125	-1.65730626471826	4.251062181349332	TUBB2A;ARL1;RHOC;RHOQ
acetylglucosaminyltransferase activity (GO:0008375)	2/51	0.08233232363746745274823979343636892735958099365234375	0.329329294549869810992959173745475709438323974609375	0.0716442215734305054564146075790631584823131561279296875	0.29559726674091379994280259779770858585834503173828125	-1.7017813364882837	4.249333522897296	HEXA;MGAT2
exopeptidase activity (GO:0008238)	2/46	0.0688591593648946176386971274041570723056793212890625	0.329329294549869810992959173745475709438323974609375	0.060212790376220508281601695443896460346877574920654296875	0.29559726674091379994280259779770858585834503173828125	-1.5843012825095126	4.2391023131980505	CTSZ;AEBP1
muscle alpha-actinin binding (GO:0051371)	1/17	0.147653352374369106758678071855683811008930206298828125	0.383100589944309011247725038629141636192798614501953125	0.13953417113260135895558278207317925989627838134765625	0.357207478099459463383169577355147339403629302978515625	-2.1792407303490635	4.168643368489316	PALLD
cysteine-type peptidase activity (GO:0008234)	3/66	0.0239391354711539806887632408916033455170691013336181640625	0.1998397395852854196984793588853790424764156341552734375	0.0196154312758814765305093175129513838328421115875244140625	0.1569234502070518122440745401036110706627368927001953125	-1.1164157192488282	4.166732176368434	CTSK;CTSZ;CTSD
endopeptidase inhibitor activity (GO:0004866)	3/112	0.08780117551401567244084844787721522152423858642578125	0.330770725622913930319413111647008918225765228271484375	0.0705982125160381779327423146241926588118076324462890625	0.29559726674091379994280259779770858585834503173828125	-1.6497304868368505	4.013267003929004	SERPINF1;TIMP2;TIMP1
insulin-like growth factor receptor binding (GO:0005159)	1/16	0.139602191938822006722631385855493135750293731689453125	0.37751578665146234836669236756279133260250091552734375	0.1323147409945899521943601939710788428783416748046875	0.352839309318906557688677594342152588069438934326171875	-2.0354031423164893	4.007624088416909	SHC1
low-density lipoprotein particle binding (GO:0030169)	1/18	0.155629573325373637970869822311215102672576904296875	0.388063351668464118215950975354644469916820526123046875	0.14669415375444694316087179686292074620723724365234375	0.3657828249461534397823925246484577655792236328125	-2.0821703044107305	3.8734127473249065	THBS1
semaphorin receptor binding (GO:0030215)	1/19	0.1635315485808812863144368066059541888535022735595703125	0.397443763639610259108536638450459577143192291259765625	0.1537951732805497295775154498187475837767124176025390625	0.3716777495573044820531549703446216881275177001953125	-2.1031848815371745	3.8083406562847477	SEMA3B
voltage-gated cation channel activity (GO:0022843)	3/101	0.0690266983303848558062298934601130895316600799560546875	0.329329294549869810992959173745475709438323974609375	0.055510026653671946939017090016932343132793903350830078125	0.29559726674091379994280259779770858585834503173828125	-1.4178994719141627	3.790416660259996	GAS6;PKD2;CACNA1G
endopeptidase activity (GO:0004175)	7/355	0.0498039719841905370589785206902888603508472442626953125	0.3226375123034135317112713892129249870777130126953125	0.0308865102207113474686028808946502977050840854644775390625	0.219637406013947378280448674559011124074459075927734375	-1.2136239608168273	3.6404599049488335	BACE2;ADAM15;CTSK;CTSZ;HTRA1;CTSD;PCSK5
neuropilin binding (GO:0038191)	1/20	0.1713599655994828274696573089386220090091228485107421875	0.40123309018415487248176987122860737144947052001953125	0.160837710206222450626256659234059043228626251220703125	0.3716777495573044820531549703446216881275177001953125	-2.0476470013675683	3.6120265263111686	SEMA3B
peptidase activator activity (GO:0016504)	1/17	0.147653352374369106758678071855683811008930206298828125	0.383100589944309011247725038629141636192798614501953125	0.13953417113260135895558278207317925989627838134765625	0.357207478099459463383169577355147339403629302978515625	-1.879823049798238	3.595890890502763	PCOLCE
actinin binding (GO:0042805)	1/23	0.1944106467984265396165000083783525042235851287841796875	0.40815477082704443301253149911644868552684783935546875	0.1816191723699658033819304137068684212863445281982421875	0.3716777495573044820531549703446216881275177001953125	-2.1255176328988403	3.4811358397352263	PKD2
ephrin receptor binding (GO:0046875)	1/20	0.1713599655994828274696573089386220090091228485107421875	0.40123309018415487248176987122860737144947052001953125	0.160837710206222450626256659234059043228626251220703125	0.3716777495573044820531549703446216881275177001953125	-1.9293269184836594	3.403311216647646	SHC1
amyloid-beta binding (GO:0001540)	2/50	0.0795763978218723966318037810196983627974987030029296875	0.329329294549869810992959173745475709438323974609375	0.069304572110280127095194302455638535320758819580078125	0.29559726674091379994280259779770858585834503173828125	-1.3312661388825047	3.3694848393292753	BACE2;ITM2C
oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor (GO:0016646)	1/19	0.1635315485808812863144368066059541888535022735595703125	0.397443763639610259108536638450459577143192291259765625	0.1537951732805497295775154498187475837767124176025390625	0.3716777495573044820531549703446216881275177001953125	-1.8500437797663032	3.3499655709018015	PYCR1
N-methyltransferase activity (GO:0008170)	1/22	0.18679884298854243507292949288967065513134002685546875	0.40756111197500166642981866971240378916263580322265625	0.174749238868135758906419141567312180995941162109375	0.3716777495573044820531549703446216881275177001953125	-1.9683841869756902	3.3024033191153435	NNMT
GTP binding (GO:0005525)	4/148	0.050412111297408364329886154564519529230892658233642578125	0.3226375123034135317112713892129249870777130126953125	0.037704416686968722505213236217969097197055816650390625	0.241308266796599835135594958046567626297473907470703125	-1.0901986548705003	3.2569944600452665	TUBB2A;ARL1;RHOC;RHOQ
metalloexopeptidase activity (GO:0008235)	2/55	0.09363881357027444007901095801571500487625598907470703125	0.330770725622913930319413111647008918225765228271484375	0.08125215674697870704701330168973072431981563568115234375	0.305890472459213913491993253046530298888683319091796875	-1.3553883486247038	3.209980195434304	CPXM2;AEBP1
receptor antagonist activity (GO:0048019)	1/18	0.155629573325373637970869822311215102672576904296875	0.388063351668464118215950975354644469916820526123046875	0.14669415375444694316087179686292074620723724365234375	0.3657828249461534397823925246484577655792236328125	-1.7061918022823435	3.173988728175633	DKK3
scavenger receptor activity (GO:0005044)	1/22	0.18679884298854243507292949288967065513134002685546875	0.40756111197500166642981866971240378916263580322265625	0.174749238868135758906419141567312180995941162109375	0.3716777495573044820531549703446216881275177001953125	-1.8758972758261712	3.147235905977275	SSC5D
zinc ion transmembrane transporter activity (GO:0005385)	1/23	0.1944106467984265396165000083783525042235851287841796875	0.40815477082704443301253149911644868552684783935546875	0.1816191723699658033819304137068684212863445281982421875	0.3716777495573044820531549703446216881275177001953125	-1.881416681072607	3.081351543071043	SLC39A13
purine ribonucleoside binding (GO:0032550)	4/160	0.06350160169139036636654083167741191573441028594970703125	0.329329294549869810992959173745475709438323974609375	0.047593031058417577250363450502845807932317256927490234375	0.2855581863505054496243928952026180922985076904296875	-1.1130658375616076	3.068377630613124	TUBB2A;ARL1;RHOC;RHOQ
disordered domain specific binding (GO:0097718)	1/24	0.201951579315464702091276194551028311252593994140625	0.40815477082704443301253149911644868552684783935546875	0.188432506808699995470846033640555106103420257568359375	0.3716777495573044820531549703446216881275177001953125	-1.9066114802118894	3.050058467179551	FN1
cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027)	1/25	0.2094222969263292710717649924845318309962749481201171875	0.418844593852658542143529984969063661992549896240234375	0.1951897036336807389478309460173477418720722198486328125	0.375734487179220699726300836118753068149089813232421875	-1.9351382655967933	3.0254000141727997	GAS6
nucleotide kinase activity (GO:0019201)	1/24	0.201951579315464702091276194551028311252593994140625	0.40815477082704443301253149911644868552684783935546875	0.188432506808699995470846033640555106103420257568359375	0.3716777495573044820531549703446216881275177001953125	-1.8905271286907097	3.0243278906801296	AK2
voltage-gated ion channel activity (GO:0005244)	1/22	0.18679884298854243507292949288967065513134002685546875	0.40756111197500166642981866971240378916263580322265625	0.174749238868135758906419141567312180995941162109375	0.3716777495573044820531549703446216881275177001953125	-1.8016133010090902	3.022607976827975	PKD2
protein phosphatase 2A binding (GO:0051721)	1/21	0.179115505464371993493699619648396037518978118896484375	0.40459031822540492129292033496312797069549560546875	0.167822241135355987307065106506342999637126922607421875	0.3716777495573044820531549703446216881275177001953125	-1.7406378359413817	2.9934173568520954	SPHK1
lipoprotein particle binding (GO:0071813)	1/24	0.201951579315464702091276194551028311252593994140625	0.40815477082704443301253149911644868552684783935546875	0.188432506808699995470846033640555106103420257568359375	0.3716777495573044820531549703446216881275177001953125	-1.8638029221343086	2.981576447435412	THBS1
insulin receptor binding (GO:0005158)	1/20	0.1713599655994828274696573089386220090091228485107421875	0.40123309018415487248176987122860737144947052001953125	0.160837710206222450626256659234059043228626251220703125	0.3716777495573044820531549703446216881275177001953125	-1.6124882961339315	2.844411412275716	SHC1
carboxylic acid transmembrane transporter activity (GO:0046943)	2/65	0.12362766060824358083092278093317872844636440277099609375	0.354276281146011451372856981834047473967075347900390625	0.10682589926815762304546097993807052262127399444580078125	0.325794054800879140376679288237937726080417633056640625	-1.3375897531657122	2.796205921539668	EMB;SLC16A2
intramolecular oxidoreductase activity, transposing S-S bonds (GO:0016864)	1/21	0.179115505464371993493699619648396037518978118896484375	0.40459031822540492129292033496312797069549560546875	0.167822241135355987307065106506342999637126922607421875	0.3716777495573044820531549703446216881275177001953125	-1.6085712333886457	2.7662991981065446	TXNDC5
protein disulfide isomerase activity (GO:0003756)	1/21	0.179115505464371993493699619648396037518978118896484375	0.40459031822540492129292033496312797069549560546875	0.167822241135355987307065106506342999637126922607421875	0.3716777495573044820531549703446216881275177001953125	-1.6069593086626224	2.763527131825331	TXNDC5
transmembrane receptor protein serine/threonine kinase binding (GO:0070696)	1/17	0.147653352374369106758678071855683811008930206298828125	0.383100589944309011247725038629141636192798614501953125	0.13953417113260135895558278207317925989627838134765625	0.357207478099459463383169577355147339403629302978515625	-1.4177330829642925	2.7119645536545947	TGFB3
fibroblast growth factor binding (GO:0017134)	1/23	0.1944106467984265396165000083783525042235851287841796875	0.40815477082704443301253149911644868552684783935546875	0.1816191723699658033819304137068684212863445281982421875	0.3716777495573044820531549703446216881275177001953125	-1.638541145301466	2.683574211525352	THBS1
oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)	1/26	0.2168234498861776604616835584238287992775440216064453125	0.42050608462773853002403257050900720059871673583984375	0.2018912205409551241519494624299113638699054718017578125	0.38003053278297438399846441825502552092075347900390625	-1.733980912782754	2.650687812555419	ALDH18A1
epidermal growth factor receptor binding (GO:0005154)	1/26	0.2168234498861776604616835584238287992775440216064453125	0.42050608462773853002403257050900720059871673583984375	0.2018912205409551241519494624299113638699054718017578125	0.38003053278297438399846441825502552092075347900390625	-1.6391376092301926	2.505703524103355	SHC1
serine-type peptidase activity (GO:0008236)	4/221	0.15324239890902069394229556564823724329471588134765625	0.388063351668464118215950975354644469916820526123046875	0.11741378313671047006749859065166674554347991943359375	0.33231693428689934588504684143117628991603851318359375	-1.3245552032519594	2.4845136331880644	CTSK;HTRA1;CTSD;PCSK5
calcium-release channel activity (GO:0015278)	1/24	0.201951579315464702091276194551028311252593994140625	0.40815477082704443301253149911644868552684783935546875	0.188432506808699995470846033640555106103420257568359375	0.3716777495573044820531549703446216881275177001953125	-1.552701660689272	2.483899261249991	PKD2
