Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002858)	1/11	0.014210941590347581087172557090525515377521514892578125	0.10821670998718226075485659976038732565939426422119140625	0.0123922690823739835297434552785489358939230442047119140625	0.08993773773495382373166506795314489863812923431396484375	-2.622089172687747	11.153693664424374	CADM3
embryonic eye morphogenesis (GO:0048048)	1/12	0.01549317259307191572970108239815090200863778591156005859375	0.10821670998718226075485659976038732565939426422119140625	0.01341846165343955031568068392289205803535878658294677734375	0.08993773773495382373166506795314489863812923431396484375	-2.6515704986710182	11.050037776192276	EFEMP1
positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)	1/8	0.01035460678445748565479345160156299243681132793426513671875	0.10821670998718226075485659976038732565939426422119140625	0.00930771078335219069488370990939074545167386531829833984375	0.08993773773495382373166506795314489863812923431396484375	-2.3024884327587096	10.523117587564968	CD55
regulation of cellular response to growth factor stimulus (GO:0090287)	1/19	0.0244239922727901882792966858914951444603502750396728515625	0.10821670998718226075485659976038732565939426422119140625	0.020573992292309696561236620482304715551435947418212890625	0.08993773773495382373166506795314489863812923431396484375	-2.801130113002632	10.39832534523785	PCSK6
negative regulation of chondrocyte differentiation (GO:0032331)	1/13	0.016773799845305033262565785889819380827248096466064453125	0.10821670998718226075485659976038732565939426422119140625	0.01444365895726227970452537618939459207467734813690185546875	0.08993773773495382373166506795314489863812923431396484375	-2.522012084181965	10.309826873840496	EFEMP1
positive regulation of epithelial cell differentiation (GO:0030858)	1/20	0.0256934470647403427612243120847779209725558757781982421875	0.10855476204720949928717033117209211923182010650634765625	0.02159224777512190607264841446522041223943233489990234375	0.0906736521564411590556886721969931386411190032958984375	-2.7658123739956775	10.127075380978741	TMEM100
positive regulation of vasculature development (GO:1904018)	2/105	0.008172975884060684759191417469992302358150482177734375	0.10821670998718226075485659976038732565939426422119140625	0.005357494404081730721145504503510892391204833984375	0.08993773773495382373166506795314489863812923431396484375	-2.0902365887970635	10.0476046434138	TMEM100;ANXA3
regulation of vasculogenesis (GO:2001212)	1/13	0.016773799845305033262565785889819380827248096466064453125	0.10821670998718226075485659976038732565939426422119140625	0.01444365895726227970452537618939459207467734813690185546875	0.08993773773495382373166506795314489863812923431396484375	-2.4389551602947255	9.970295389704512	TMEM100
regulation of plasminogen activation (GO:0010755)	1/11	0.014210941590347581087172557090525515377521514892578125	0.10821670998718226075485659976038732565939426422119140625	0.0123922690823739835297434552785489358939230442047119140625	0.08993773773495382373166506795314489863812923431396484375	-2.143972275642402	9.119907223834865	CLEC3B
regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229)	1/17	0.02188030982483291086992949203704483807086944580078125	0.10821670998718226075485659976038732565939426422119140625	0.0185345134058013776001683226013483363203704357147216796875	0.08993773773495382373166506795314489863812923431396484375	-2.3853180516434924	9.117086663965194	ACKR3
positive regulation of alpha-beta T cell activation (GO:0046635)	1/16	0.0206060783409345756045372155540462699718773365020751953125	0.10821670998718226075485659976038732565939426422119140625	0.0175132882186501380450405207511721528135240077972412109375	0.08993773773495382373166506795314489863812923431396484375	-2.3241547813884025	9.022762065611142	CD55
positive regulation of alpha-beta T cell proliferation (GO:0046641)	1/14	0.0180528252715801591776756396257042069919407367706298828125	0.10821670998718226075485659976038732565939426422119140625	0.01546786188873164845369867492763660266064107418060302734375	0.08993773773495382373166506795314489863812923431396484375	-2.2159156021906985	8.895689218025234	CD55
positive regulation of natural killer cell mediated cytotoxicity (GO:0045954)	1/18	0.0231529471650368245949636047953390516340732574462890625	0.10821670998718226075485659976038732565939426422119140625	0.0195547477993944611440735314999983529560267925262451171875	0.08993773773495382373166506795314489863812923431396484375	-2.322643543005654	8.74622363546768	CADM3
positive regulation of protein processing (GO:0010954)	1/18	0.0231529471650368245949636047953390516340732574462890625	0.10821670998718226075485659976038732565939426422119140625	0.0195547477993944611440735314999983529560267925262451171875	0.08993773773495382373166506795314489863812923431396484375	-2.3212749137229722	8.741069879603407	CLEC3B
regulation of cell-cell adhesion mediated by integrin (GO:0033632)	1/8	0.01035460678445748565479345160156299243681132793426513671875	0.10821670998718226075485659976038732565939426422119140625	0.00930771078335219069488370990939074545167386531829833984375	0.08993773773495382373166506795314489863812923431396484375	-1.8624282631272968	8.511900139194651	DPP4
microtubule depolymerization (GO:0007019)	1/16	0.0206060783409345756045372155540462699718773365020751953125	0.10821670998718226075485659976038732565939426422119140625	0.0175132882186501380450405207511721528135240077972412109375	0.08993773773495382373166506795314489863812923431396484375	-2.1924458454586686	8.511445693601313	STMN4
regulation of extracellular matrix disassembly (GO:0010715)	1/15	0.0193302507970553490157517018133148667402565479278564453125	0.10821670998718226075485659976038732565939426422119140625	0.0164910713444731786558872244086160208098590373992919921875	0.08993773773495382373166506795314489863812923431396484375	-2.1109454785198345	8.329968201613626	DPP4
regulation of lipoprotein lipase activity (GO:0051004)	1/21	0.0269613134496337336631910375217557884752750396728515625	0.10855476204720949928717033117209211923182010650634765625	0.022609515140577775282881844987059594132006168365478515625	0.0906736521564411590556886721969931386411190032958984375	-2.281818891772749	8.2450154852459	PCSK6
xenobiotic catabolic process (GO:0042178)	1/8	0.01035460678445748565479345160156299243681132793426513671875	0.10821670998718226075485659976038732565939426422119140625	0.00930771078335219069488370990939074545167386531829833984375	0.08993773773495382373166506795314489863812923431396484375	-1.7366716006714855	7.937151477001957	GSTM1
glutathione derivative metabolic process (GO:1901685)	1/23	0.0294922886317535055955563194629576173610985279083251953125	0.10885757237620426185475963620774564333260059356689453125	0.02464108907936250758563545559809426777064800262451171875	0.0906736521564411590556886721969931386411190032958984375	-2.2462231649927054	7.914851361536021	GSTM1
camera-type eye development (GO:0043010)	1/25	0.032016933051824784939309864739698241464793682098388671875	0.10885757237620426185475963620774564333260059356689453125	0.026668721222482698329780959056733991019427776336669921875	0.0906736521564411590556886721969931386411190032958984375	-2.266061587271486	7.79862910383526	EFEMP1
regulation of lipase activity (GO:0060191)	1/15	0.0193302507970553490157517018133148667402565479278564453125	0.10821670998718226075485659976038732565939426422119140625	0.0164910713444731786558872244086160208098590373992919921875	0.08993773773495382373166506795314489863812923431396484375	-1.9704018435045703	7.77537121058322	PCSK6
regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	1/19	0.0244239922727901882792966858914951444603502750396728515625	0.10821670998718226075485659976038732565939426422119140625	0.020573992292309696561236620482304715551435947418212890625	0.08993773773495382373166506795314489863812923431396484375	-2.0855578641089814	7.741985670947004	CD55
regulation of chondrocyte differentiation (GO:0032330)	1/24	0.0307554012337484493355699299854677519761025905609130859375	0.10885757237620426185475963620774564333260059356689453125	0.0256553974310764244803895195445875287987291812896728515625	0.0906736521564411590556886721969931386411190032958984375	-2.181623274490167	7.5957351755941875	EFEMP1
negative regulation of protein processing (GO:0010955)	1/16	0.0206060783409345756045372155540462699718773365020751953125	0.10821670998718226075485659976038732565939426422119140625	0.0175132882186501380450405207511721528135240077972412109375	0.08993773773495382373166506795314489863812923431396484375	-1.9520643105684636	7.578243907021049	CD55
neutrophil degranulation (GO:0043312)	3/480	0.0237168303628061370724733336601275368593633174896240234375	0.10821670998718226075485659976038732565939426422119140625	0.0125176161580746979351541625646859756670892238616943359375	0.08993773773495382373166506795314489863812923431396484375	-1.9679287888411752	7.363143989492648	ANXA3;QPCT;CD55
negative regulation of immune effector process (GO:0002698)	1/17	0.02188030982483291086992949203704483807086944580078125	0.10821670998718226075485659976038732565939426422119140625	0.0185345134058013776001683226013483363203704357147216796875	0.08993773773495382373166506795314489863812923431396484375	-1.9208424352499014	7.341782760554358	CD55
protein homotrimerization (GO:0070207)	1/23	0.0294922886317535055955563194629576173610985279083251953125	0.10885757237620426185475963620774564333260059356689453125	0.02464108907936250758563545559809426777064800262451171875	0.0906736521564411590556886721969931386411190032958984375	-2.082553527884103	7.338140698811048	SCARA5
neutrophil mediated immunity (GO:0002446)	3/488	0.024755456533015550435461449296781211160123348236083984375	0.10821670998718226075485659976038732565939426422119140625	0.01308554807624694345247196025638913852162659168243408203125	0.08993773773495382373166506795314489863812923431396484375	-1.8931163389617736	7.002087100311002	ANXA3;QPCT;CD55
microtubule polymerization or depolymerization (GO:0031109)	1/24	0.0307554012337484493355699299854677519761025905609130859375	0.10885757237620426185475963620774564333260059356689453125	0.0256553974310764244803895195445875287987291812896728515625	0.0906736521564411590556886721969931386411190032958984375	-1.9940434563279947	6.942640464098252	STMN4
eye morphogenesis (GO:0048592)	1/21	0.0269613134496337336631910375217557884752750396728515625	0.10855476204720949928717033117209211923182010650634765625	0.022609515140577775282881844987059594132006168365478515625	0.0906736521564411590556886721969931386411190032958984375	-1.91748424095238	6.928546045599957	EFEMP1
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)	1/25	0.032016933051824784939309864739698241464793682098388671875	0.10885757237620426185475963620774564333260059356689453125	0.026668721222482698329780959056733991019427776336669921875	0.0906736521564411590556886721969931386411190032958984375	-1.9911762371232284	6.852613821671034	ACKR3
cellular iron ion homeostasis (GO:0006879)	1/57	0.07156256004062706843615870866415207274258136749267578125	0.1658950255487263714115897528245113790035247802734375	0.058580511169563163897944235714021488092839717864990234375	0.135800275893078248312662026364705525338649749755859375	-2.531540865718674	6.6761371582408096	SCARA5
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	1/29	0.03704729039316283223381986999811488203704357147216796875	0.11808823812820652687793909763058763928711414337158203125	0.0307121885187353234336615770416756276972591876983642578125	0.0958972417013572442368030124271172098815441131591796875	-1.8727078992056612	6.171621363601869	PCSK6
cellular response to growth factor stimulus (GO:0071363)	2/140	0.01416538025594844298071794952420532354153692722320556640625	0.10821670998718226075485659976038732565939426422119140625	0.009261575130117223608738896700742770917713642120361328125	0.08993773773495382373166506795314489863812923431396484375	-1.416939979225454	6.031848739255386	TMEM100;CLEC3B
glutathione derivative biosynthetic process (GO:1901687)	1/23	0.0294922886317535055955563194629576173610985279083251953125	0.10885757237620426185475963620774564333260059356689453125	0.02464108907936250758563545559809426777064800262451171875	0.0906736521564411590556886721969931386411190032958984375	-1.7025508718483886	5.999153288127237	GSTM1
endothelial cell migration (GO:0043542)	1/36	0.045789992688661483588585809911819524131715297698974609375	0.1298389952196656038641009445200324989855289459228515625	0.037750555220193666994266123992929351516067981719970703125	0.10501518088526602678900445653198403306305408477783203125	-1.9135982259622815	5.900943162271143	DPP4
negative regulation of response to DNA damage stimulus (GO:2001021)	1/29	0.03704729039316283223381986999811488203704357147216796875	0.11808823812820652687793909763058763928711414337158203125	0.0307121885187353234336615770416756276972591876983642578125	0.0958972417013572442368030124271172098815441131591796875	-1.754309866302706	5.781433534745987	ACKR3
regulation of cell adhesion mediated by integrin (GO:0033628)	1/31	0.03955303361718114085743280838869395665824413299560546875	0.12350232945772887660496053285896778106689453125	0.032728037844635800290848948179700528271496295928955078125	0.10014779580458554875121990335173904895782470703125	-1.7852164878221997	5.766450778700493	DPP4
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	1/48	0.060600208319236924248141207272055908106267452239990234375	0.1571496927600550541637147716755862347781658172607421875	0.0497054616033924812068534038189682178199291229248046875	0.1288972139884584644509146755808615125715732574462890625	-2.0168328320349973	5.65410401653132	CADM3
epidermal growth factor receptor signaling pathway (GO:0007173)	1/58	0.07277297840446846077799847307687741704285144805908203125	0.1661830700878160482769629879840067587792873382568359375	0.059561837946452804437580397234341944567859172821044921875	0.1360143463553325215986689045166713185608386993408203125	-2.079707238597309	5.449686827292094	EFEMP1
protein trimerization (GO:0070206)	1/33	0.04205250668543221437278845087348599918186664581298828125	0.12615752005629665699615316043491475284099578857421875	0.034739973713989659442891166918343515135347843170166015625	0.10221569188923880500130536574943107552826404571533203125	-1.6927781835479043	5.3641369259465375	SCARA5
regulation of immune effector process (GO:0002697)	1/115	0.1393139931287654398328612614932353608310222625732421875	0.2049523168144337936791288257154519669711589813232421875	0.1139455010811400992309927460155449807643890380859375	0.1676313621674464793276371210595243610441684722900390625	-2.673901128632319	5.270325838516607	CD55
regulation of cell-cell adhesion (GO:0022407)	1/33	0.04205250668543221437278845087348599918186664581298828125	0.12615752005629665699615316043491475284099578857421875	0.034739973713989659442891166918343515135347843170166015625	0.10221569188923880500130536574943107552826404571533203125	-1.6444079507223825	5.210859577184753	DPP4
protein depolymerization (GO:0051261)	1/26	0.0332768859780730175135232684624497778713703155517578125	0.11068181640532982756841562377303489483892917633056640625	0.027681061339215586036832661420703516341745853424072265625	0.0920696170630431465209397856597206555306911468505859375	-1.5258601791210873	5.192337759464952	STMN4
proteolysis (GO:0006508)	2/292	0.054861791237215469518861965525502455420792102813720703125	0.1494788552011140081443585359011194668710231781005859375	0.036391160258450426512322195549131720326840877532958984375	0.1031082873989428716487992687689256854355335235595703125	-1.7786531497015954	5.163320071337224	DPP4;PCSK6
endocytosis (GO:0006897)	2/264	0.045825527724587859779159515483115683309733867645263671875	0.1298389952196656038641009445200324989855289459228515625	0.030279791483709621313646920270912232808768749237060546875	0.0958972417013572442368030124271172098815441131591796875	-1.633807512894155	5.036888004547118	SCARA5;ANXA3
adherens junction organization (GO:0034332)	1/45	0.05691851298197304898085491231540800072252750396728515625	0.150147111831756496780343468344653956592082977294921875	0.046729800664621366779183375683714984916150569915771484375	0.1232699914083977554835058754179044626653194427490234375	-1.7228224142886672	4.93784098431733	CADM3
glycoprotein metabolic process (GO:0009100)	1/49	0.061824366030300260954621904829764389432966709136962890625	0.1576521333772656630056729909483692608773708343505859375	0.050695420494561500845964729933257331140339374542236328125	0.1292733222611318344430486604323959909379482269287109375	-1.7481975560428187	4.866033983257505	PCSK6
peptidyl-tyrosine modification (GO:0018212)	1/52	0.06548764280278375482513553151875385083258152008056640625	0.1590414182353319938467706151641323231160640716552734375	0.053659525079765769961515076147406944073736667633056640625	0.1303159894794311546295517700855270959436893463134765625	-1.7799011579323336	4.851821555296387	EFEMP1
embryonic organ morphogenesis (GO:0048562)	1/34	0.0432998966208377467079770894997636787593364715576171875	0.1274016189036187574057379379155463539063930511474609375	0.035744476309462987206888584523767349310219287872314453125	0.1031082873989428716487992687689256854355335235595703125	-1.5293125946522752	4.801437516885291	EFEMP1
epithelial cell migration (GO:0010631)	1/37	0.04703270257604323656419609278600546531379222869873046875	0.13083642716608390177412957200431264936923980712890625	0.038752133297108255771679097279047709889709949493408203125	0.10587636418674219174196338144611218012869358062744140625	-1.5700935756991905	4.79963808067768	DPP4
neutrophil activation involved in immune response (GO:0002283)	3/484	0.0242330674982520581639544587915224838070571422576904296875	0.10821670998718226075485659976038732565939426422119140625	0.012799733335098796571660528798020095564424991607666015625	0.08993773773495382373166506795314489863812923431396484375	-1.2250145610296055	4.557099679973729	ANXA3;QPCT;CD55
regulation of MAP kinase activity (GO:0043405)	1/88	0.108388070724064811134468300224398262798786163330078125	0.186238890948676794057092820366960950195789337158203125	0.088561515887526087720260647984105162322521209716796875	0.1521731912163224176293141454152646474540233612060546875	-1.991038103538388	4.424160821685881	UCHL1
eye development (GO:0001654)	1/44	0.055688200957277771141473721172587829641997814178466796875	0.1494788552011140081443585359011194668710231781005859375	0.04573598269178531794398878673746366985142230987548828125	0.1227650061726869024081310044493875466287136077880859375	-1.5040042746126943	4.343544772713189	EFEMP1
protein maturation (GO:0051604)	1/84	0.10371654536715853300865575192801770754158496856689453125	0.1844557944267562199502918929283623583614826202392578125	0.084743711184883496745356978863128460943698883056640625	0.1507130178177642221282184209485421888530254364013671875	-1.860648762822953	4.2164043019618	PCSK6
glutathione metabolic process (GO:0006749)	1/50	0.0630469897834187997798238711766316555440425872802734375	0.158134253063329122124258674375596456229686737060546875	0.051684416791108904465357198887431877665221691131591796875	0.1296346847383551270649348907681996934115886688232421875	-1.515138247293687	4.187652664201485	GSTM1
regulation of humoral immune response (GO:0002920)	1/114	0.1381872138663663152069460693383007310330867767333984375	0.2049523168144337936791288257154519669711589813232421875	0.11301724172300296744619885203064768575131893157958984375	0.1676313621674464793276371210595243610441684722900390625	-2.1124014000064224	4.1807505509345235	CD55
regulation of peptide hormone secretion (GO:0090276)	1/74	0.091934539522824099133657682614284567534923553466796875	0.180333135217847273512603578637936152517795562744140625	0.07513379891001802091121675175600103102624416351318359375	0.1473778363234969079886838017046102322638034820556640625	-1.7501835428935502	4.177125401574683	DPP4
regulation of BMP signaling pathway (GO:0030510)	1/57	0.07156256004062706843615870866415207274258136749267578125	0.1658950255487263714115897528245113790035247802734375	0.058580511169563163897944235714021488092839717864990234375	0.135800275893078248312662026364705525338649749755859375	-1.5753400977268597	4.154460512852631	PCSK6
sensory perception of light stimulus (GO:0050953)	1/82	0.10137196606278582600157989190847729332745075225830078125	0.182469538913014484027286243872367776930332183837890625	0.08282921660723714663010497361028683371841907501220703125	0.149092589893026872260861637187190353870391845703125	-1.779216349170207	4.072552732467399	EFEMP1
receptor metabolic process (GO:0043112)	1/59	0.07398187934535176146777502026452566497027873992919921875	0.1664592285270414528941529397343401797115802764892578125	0.06054220992827423486470905800160835497081279754638671875	0.1362199723386170457928301402716897428035736083984375	-1.4919804309927747	3.8850201970734517	ACKR3
cellular response to transforming growth factor beta stimulus (GO:0071560)	1/101	0.1234093894467814533921767861102125607430934906005859375	0.200598688573778327626229156521731056272983551025390625	0.1008669797353898001102123771488550119102001190185546875	0.16396301704522897590976526771555654704570770263671875	-1.8560155239131195	3.8832449180007367	CLEC3B
regulation of protein activation cascade (GO:2000257)	1/109	0.132532008262541634024955783388577401638031005859375	0.2024839815801073028556089639096171595156192779541015625	0.1083623147525764884857579772869939915835857391357421875	0.165565875230978321042130119167268276214599609375	-1.9163189878692708	3.8727486227376655	CD55
iron ion homeostasis (GO:0055072)	1/64	0.080003686553630881661547391558997333049774169921875	0.170007833926465623530788207062869332730770111083984375	0.0654297780446951027233382092163083143532276153564453125	0.1390382783449770898176467426310409791767597198486328125	-1.5189656941543528	3.8364251682037795	SCARA5
receptor internalization (GO:0031623)	1/51	0.06426808142252528333049355069306329824030399322509765625	0.158597039639457537685274246541666798293590545654296875	0.052672451364818649588439569697584374807775020599365234375	0.12998201707769763135758012140286155045032501220703125	-1.3904041204930893	3.8162313052672565	ACKR3
negative regulation of MAPK cascade (GO:0043409)	1/81	0.10019746604285051372329462537891231477260589599609375	0.182469538913014484027286243872367776930332183837890625	0.08187056830935890427980439199018292129039764404296875	0.149092589893026872260861637187190353870391845703125	-1.6505508987973663	3.7972778310068285	UCHL1
cell-cell junction organization (GO:0045216)	1/73	0.09074818195459359582155656198665383271872997283935546875	0.1803178160915950567488863498510909266769886016845703125	0.0741676457650412845890031121598440222442150115966796875	0.14737207535131580105058901608572341501712799072265625	-1.573076655779393	3.774859887016457	CADM3
positive regulation of endothelial cell migration (GO:0010595)	1/71	0.08837099427415397168150690276888781227171421051025390625	0.177904764788757330240542842147988267242908477783203125	0.0722325128279830697142216422435012646019458770751953125	0.1454154534563343315056727078626863658428192138671875	-1.5388201029275212	3.7335030028430127	ANXA3
chemokine-mediated signaling pathway (GO:0070098)	1/53	0.066705675752659565613811309958691708743572235107421875	0.1594682560962017714434324489047867245972156524658203125	0.054645638809860820617192445070031681098043918609619140625	0.1306372302798235185417041748223709873855113983154296875	-1.3705427673468455	3.7106968969575784	ACKR3
regulated exocytosis (GO:0045055)	1/149	0.176792687595670183764440253071370534598827362060546875	0.227304884051575950554280325377476401627063751220703125	0.144972146889583097806308842336875386536121368408203125	0.186392760286606840036682797290268354117870330810546875	-2.0937884130289683	3.6280694296357776	CLEC3B
BMP signaling pathway (GO:0030509)	1/82	0.10137196606278582600157989190847729332745075225830078125	0.182469538913014484027286243872367776930332183837890625	0.08282921660723714663010497361028683371841907501220703125	0.149092589893026872260861637187190353870391845703125	-1.547484009688584	3.5421269791310546	TMEM100
cellular response to BMP stimulus (GO:0071773)	1/88	0.108388070724064811134468300224398262798786163330078125	0.186238890948676794057092820366960950195789337158203125	0.088561515887526087720260647984105162322521209716796875	0.1521731912163224176293141454152646474540233612060546875	-1.5760109657049453	3.5019550638573285	TMEM100
cell junction assembly (GO:0034329)	1/60	0.07518926468994462097850117743291775695979595184326171875	0.166724021703790248327692324892268516123294830322265625	0.061521627974670152483316343250407953746616840362548828125	0.1364175229003555533946467903660959564149379730224609375	-1.3505676104487752	3.4949270323805917	LIMS2
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	1/145	0.1724662668666166742692524849189794622361660003662109375	0.22362151551349451761296904805931262671947479248046875	0.1413753158731196890585124492645263671875	0.1833086722761636533363116541295312345027923583984375	-1.9647874737207764	3.4532193291691886	TMEM100
homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	1/65	0.08120352122512532189180234354353160597383975982666015625	0.1701936814718380264199737439412274397909641265869140625	0.066404439336879839128613411958212964236736297607421875	0.13917642765126869708325330066145397722721099853515625	-1.3501506914565002	3.3899538572898016	CADM3
regulation of cytoskeleton organization (GO:0051493)	1/96	0.11766098401820897223490902661069412715733051300048828125	0.195675332117238809370718399804900400340557098388671875	0.09615257612106294093923253285538521595299243927001953125	0.159905914636115531468618655708269216120243072509765625	-1.5703720047921585	3.3605141268021157	STMN4
negative regulation of protein serine/threonine kinase activity (GO:0071901)	1/68	0.08479400440331412436290037248909357003867626190185546875	0.1753173334284738038579831709284917451441287994384765625	0.06932273399310991124355751935581793077290058135986328125	0.1433294364992677982773017220097244717180728912353515625	-1.3354441032114703	3.295248977562514	UCHL1
ERBB signaling pathway (GO:0038127)	1/81	0.10019746604285051372329462537891231477260589599609375	0.182469538913014484027286243872367776930332183837890625	0.08187056830935890427980439199018292129039764404296875	0.149092589893026872260861637187190353870391845703125	-1.4313707594056941	3.293029288950107	EFEMP1
negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	1/63	0.0788023453758769087951208121012314222753047943115234375	0.16981350482407275848117933492176234722137451171875	0.06445416712354955224295594007344334386289119720458984375	0.138894191125395527475205881273723207414150238037109375	-1.2939616639975786	3.2877139948720386	ACKR3
phagocytosis (GO:0006909)	1/136	0.1626517373133866961598670286548440344631671905517578125	0.2202275735305147252862667528461315669119358062744140625	0.133230748576543600592003713245503604412078857421875	0.180392075506293547704217417049221694469451904296875	-1.803357437714959	3.2751566908524574	ANXA3
cellular transition metal ion homeostasis (GO:0046916)	1/94	0.11535148767195617380831862419654498808085918426513671875	0.1939426111407614727877302129854797385632991790771484375	0.09426036290939694695101280785820563323795795440673828125	0.1584817090674476014466875994912697933614253997802734375	-1.5107655309225607	3.2629081818938	SCARA5
regulation of endothelial cell migration (GO:0010594)	1/70	0.087180160567909392721475114740314893424510955810546875	0.1778475275585351400575717661922681145370006561279296875	0.07126353132664807465967982125221169553697109222412109375	0.1453776039063620906244267416695947758853435516357421875	-1.3349264912751289	3.256924939646229	ANXA3
negative regulation of MAP kinase activity (GO:0043407)	1/62	0.07759949588284471844179535082730581052601337432861328125	0.169610326715360582028324643033556640148162841796875	0.063477605712041695884551018025376833975315093994140625	0.1387439096277482686314641568969818763434886932373046875	-1.2720803269917984	3.2516845422736114	UCHL1
positive regulation of epithelial cell migration (GO:0010634)	1/75	0.0931194086319927227801684921359992586076259613037109375	0.18034518380626440858804926392622292041778564453125	0.07609901097621983578900284328483394347131252288818359375	0.1473816288526789419766060973415733315050601959228515625	-1.3320453319442216	3.1621059762290358	ANXA3
peptidyl-tyrosine phosphorylation (GO:0018108)	1/80	0.0990214900733893677031716151759610511362552642822265625	0.182469538913014484027286243872367776930332183837890625	0.0809109848717653734606614079893915913999080657958984375	0.149092589893026872260861637187190353870391845703125	-1.3663507392229153	3.1595745642115696	EFEMP1
regulation of protein processing (GO:0070613)	1/129	0.1549409330554982755501214342075400054454803466796875	0.2155087523408294181148647794543649069964885711669921875	0.1268462959930503342054208815170568414032459259033203125	0.176431666244879103988552060400252230465412139892578125	-1.6917741055848614	3.1546703116140713	CD55
regulation of macroautophagy (GO:0016241)	1/117	0.1415633035089442770537715432510594837367534637451171875	0.2062779565416044957881780419484130106866359710693359375	0.11579930034707207331390321769504225812852382659912109375	0.16873612336287646673582685252767987549304962158203125	-1.5995262286148897	3.1270870327270464	UCHL1
positive regulation of angiogenesis (GO:0045766)	1/104	0.1268411295511990000139945777846151031553745269775390625	0.2018687828109964055300906693446449935436248779296875	0.10368459509491069481246228178861201740801334381103515625	0.1650222784843553558431494820979423820972442626953125	-1.4652259358912751	3.0254277056314764	ANXA3
protein modification process (GO:0036211)	1/85	0.10488662820344962778307262851740233600139617919921875	0.1844557944267562199502918929283623583614826202392578125	0.085699559151277693302972693345509469509124755859375	0.1507130178177642221282184209485421888530254364013671875	-1.3236931907154825	2.984763005800323	QPCT
